,x,y,z,label,pi
8576,-163.6973662535024,-33.58166812134951,-53.268023687345185,no,pi3
8577,-165.97173284705383,-27.41352958689584,-16.63126429594861,no,pi3
8578,-196.8776165601427,-25.022046510285502,-16.385419636384608,no,pi3
8579,-138.77341055481892,-35.51802869123306,-53.464654584788285,no,pi3
8580,-201.5877285522631,-30.69316746616366,-52.915286450811735,no,pi3
8581,-133.79283060884615,-35.91575315088007,-53.459335382728575,no,pi3
8582,-174.66695063084512,-32.77715412450671,-53.12010469275214,no,pi3
8583,-92.39409948858028,-18.091775673210357,73.74248670941046,no,pi3
8584,-125.08951527362231,-30.500563043327645,-16.907681640962277,no,pi3
8585,-115.1168186498989,-31.255266329355024,-16.97665417397278,no,pi3
8586,-189.6204130907822,-31.635506696628887,-52.99923803759867,no,pi3
8587,-203.86013941411164,-24.51434601009867,-16.35595183296148,no,pi3
8588,18.283313675653698,-26.514409366154776,72.94183510882627,no,pi3
8589,-157.7149484204925,-34.05295064095867,-53.225169597958995,no,pi3
8590,-181.92237342583715,-26.163984486957446,-16.488860189417665,no,pi3
8591,-137.26337838719343,-14.66038196867944,74.04026938417574,no,pi3
8592,-164.69407208342204,-33.533356907836755,-53.18105290057955,no,pi3
8593,-190.61805289635424,-31.557251208013962,-52.98738263404506,no,pi3
8594,-59.003651693914186,-41.62199307744861,-53.95001743160061,no,pi3
8595,-196.6012515207043,-31.09827054531463,-52.94859127280728,no,pi3
8596,-169.68321632782744,-33.17088251299925,-53.16882413303302,no,pi3
8597,-149.22791128711742,-13.744439254815935,74.1628639278873,no,pi3
8598,-219.90409140296825,-24.07234705985756,-20.87388135031532,no,pi3
8599,-138.25904787737014,-14.581859871097445,74.0782274370282,no,pi3
8600,-210.5606838208019,-30.055423607985873,-52.847284777678404,no,pi3
8601,-45.08530139362394,-17.90343920245525,95.95221425468236,no,pi3
8602,-68.97514411596667,-40.82544940486136,-53.949920200738944,no,pi3
8603,-38.06450715267896,-43.18561200870785,-54.092291551203665,no,pi3
8604,-22.11074096842721,-44.39241813559727,-54.206073192835426,no,pi3
8605,-195.60425488335778,-31.193475693745437,-52.96018916158195,no,pi3
8606,-182.01493830198405,-26.95598464129582,-21.113834117063806,no,pi3
8607,-175.03718454283668,-27.498250228822226,-21.172307173510585,no,pi3
8608,25.262015671734286,-27.047248708472726,72.85805684599005,no,pi3
8609,-80.42792832150104,-18.99387439077976,73.65630443308922,no,pi3
8610,-154.72913249233108,-34.248649477759415,-53.35465371191346,no,pi3
8611,-60.00111695845837,-41.50857785705434,-53.94355235732841,no,pi3
8612,-239.75708813536951,-21.78267360541119,-16.10606415136852,no,pi3
8613,-200.60636459640403,-30.830114401073626,-53.04798919985655,no,pi3
8614,-119.19749047267585,-31.710826220398353,-21.55886245242175,no,pi3
8615,-85.92684434499537,-39.527994918911375,-53.82992640572549,no,pi3
8616,-91.90838475440997,-39.089346237540795,-53.72056649149983,no,pi3
8617,-236.4838400797592,-28.05416274974876,-52.65732260588119,no,pi3
8618,-191.61525244956408,-31.481471897650028,-52.98054721810549,no,pi3
8619,-42.09542775126842,-18.179093921657994,95.91846590177208,no,pi3
8620,-62.2711700478446,-35.282003379683324,-17.361433383373903,no,pi3
8621,-198.08438773610726,-10.016947825000114,74.50583354702196,no,pi3
8622,-111.1289489901297,-31.581452842614965,-17.011123422876505,no,pi3
8623,1.541352894448678,-40.167526863538505,-17.827468231464636,no,pi3
8624,-141.24996185795703,-14.347823915352109,74.10126903630831,no,pi3
8625,-157.71537482823737,-34.0567641032287,-53.30825467818468,no,pi3
8626,-139.04917616770828,-29.46294005356627,-16.812169698993397,no,pi3
8627,-140.76444167654319,-35.33226599193147,-53.346857640103664,no,pi3
8628,-111.13147350951674,-31.54624445875524,-17.0136906039411,no,pi3
8629,-112.84592366642676,-37.50012850377029,-53.55751738081213,no,pi3
8630,-154.72254328843127,-34.28473041435068,-53.24756189110112,no,pi3
8631,-104.35755755190957,-17.136838129742337,73.83779834421384,no,pi3
8632,-135.06026317719326,-29.757656760196177,-16.840957945742915,no,pi3
8633,-102.15830100111724,-32.24544674162341,-17.08154623280179,no,pi3
8634,-131.79056607367718,-36.04783467222993,-53.41509413777475,no,pi3
8635,-42.053242125733604,-42.89175081324147,-54.07101290368931,no,pi3
8636,-33.358186239128344,-37.509518398677216,-17.576623866964905,no,pi3
8637,-165.96987454545715,-27.404773349777447,-16.61068183728371,no,pi3
8638,-150.01475067328923,-28.604962909534773,-16.728724545855304,no,pi3
8639,-140.13704345292115,-30.1582804466851,-21.42337935241403,no,pi3
8640,-203.581038491251,-30.53350759988637,-52.967900387031115,no,pi3
8641,-228.50667591937582,-28.63915527089085,-52.702883475170204,no,pi3
8642,1.8179954994996448,-46.24827110218792,-54.398849194539494,no,pi3
8643,-88.91780949548658,-39.25820033660812,-53.80118693759829,no,pi3
8644,-92.18417225983622,-33.00792571096865,-17.14490504258522,no,pi3
8645,-63.99198383768269,-41.23561492186242,-53.94170236895847,no,pi3
8646,-117.11156154451452,-31.124820322788555,-16.968891153210656,no,pi3
8647,-162.9783881143767,-27.609899376897697,-16.633333053168442,no,pi3
8648,-16.12966384065405,-44.85585940583913,-54.26674234900071,no,pi3
8649,-107.86120697054709,-37.881709948812095,-53.590342510827746,no,pi3
8650,-152.72955015199588,-34.41218668793219,-53.265425021250124,no,pi3
8651,-132.78801145214422,-35.98426377807479,-53.41966191147014,no,pi3
8652,-189.9906930791525,-26.352905920455875,-21.05917291698676,no,pi3
8653,-52.06824117375189,-17.369031768634603,95.88722859761931,no,pi3
8654,-70.45725291820465,-19.723810950195954,73.5852700285924,no,pi3
8655,-143.79889939298445,-10.424001763739954,96.54377290393494,no,pi3
8656,-85.92730939247107,-39.5656625141944,-53.76826020548751,no,pi3
8657,-236.49507937422769,-28.071445026221426,-52.802298373094494,no,pi3
8658,-113.33419245928812,-16.48665950105696,73.88923560606331,no,pi3
8659,-135.7793962158212,-35.76121512394862,-53.3897348009575,no,pi3
8660,-85.20543930331192,-33.55222736866785,-17.203485995984725,no,pi3
8661,-35.35114868135668,-37.376128436885345,-17.56622595422993,no,pi3
8662,-226.51335637710903,-28.836027363318358,-52.74051404333581,no,pi3
8663,-51.02634845491342,-42.16775737036375,-54.00551542207266,no,pi3
8664,-223.52219812547216,-29.065088737714014,-52.752492247435875,no,pi3
8665,-162.18990860325897,-12.757996691324943,74.20640822612049,no,pi3
8666,-206.58196627912065,-30.364543979707324,-52.945823180545496,no,pi3
8667,-108.86160665912094,-37.806270254751546,-53.61439250372196,no,pi3
8668,-35.07303038124946,-43.42977282361502,-54.12131739403443,no,pi3
8669,-5.64584625491279,-24.65433188884598,73.12639942870192,no,pi3
8670,-151.22298606236137,-13.626976709448675,74.12327751727689,no,pi3
8671,-233.50047520973456,-28.28833087526963,-52.7280978937479,no,pi3
8672,-73.33264483953043,-35.20948354795418,-21.89828251363961,no,pi3
8673,-144.03347646927395,-29.056428216440946,-16.78263466952709,no,pi3
8674,-114.32947715797992,-16.389144205019683,73.90358570123843,no,pi3
8675,-94.89890443753345,-38.81824993159175,-53.67992567510541,no,pi3
8676,-108.85829265660637,-37.807358531021826,-53.586080518540804,no,pi3
8677,-43.052076276056354,-42.8256323743167,-54.069019646264444,no,pi3
8678,-150.22251164963583,-13.59899189408199,74.14708337287624,yes,pi3
8679,-74.23725837577793,-34.34922012304074,-17.26173592599068,no,pi3
8680,-198.87488773399406,-24.911477434532806,-16.39879271443559,no,pi3
8681,-109.22747843963718,-32.5128505053897,-21.640263710305508,no,pi3
8682,-95.38432839510708,-17.81987297841397,73.78092905230984,no,pi3
8683,-118.83073831259368,-37.02858315542798,-53.59224328809354,no,pi3
8684,-69.97353279392908,-40.75591975735528,-53.8823174299196,no,pi3
8685,44.41523963305432,-43.40555145682594,-18.139496617629774,no,pi3
8686,-128.79979971111638,-36.23649078710828,-53.510791148753455,no,pi3
8687,-92.39533324354338,-18.075664936626165,73.73817247215035,no,pi3
8688,-33.08102526976749,-43.56123775289455,-54.14529989350016,no,pi3
8689,-101.15869008505167,-32.35549238803849,-17.086689958036242,no,pi3
8690,-126.80421629913425,-36.38726790792381,-53.4404668189194,no,pi3
8691,-201.8636249782301,-24.671221129719765,-16.358568685276275,no,pi3
8692,-148.23091407977813,-13.821465840598787,74.14550822003913,no,pi3
8693,-66.98193606336788,-40.952970464437385,-53.97822506869166,no,pi3
8694,-175.66329574977547,-32.694392414052764,-53.09765406710251,no,pi3
8695,-133.7849230249692,-35.913646286243775,-53.406216769280086,no,pi3
8696,-94.89790673422416,-38.83391480762328,-53.67448695569103,no,pi3
8697,-91.90670493684071,-39.078511269624435,-53.70813635662812,no,pi3
8698,-210.92974714664706,-24.728776929773172,-20.902438775693888,no,pi3
8699,-146.74828531391904,-34.91952227614509,-53.3117337111626,no,pi3
8700,-92.90433181922289,-38.98052919491997,-53.77400809141162,no,pi3
8701,-86.4100594424038,-18.511132017341772,73.70497632374868,no,pi3
8702,-62.274698792798546,-35.31464886536279,-17.38304548130977,no,pi3
8703,-3.167137595524629,-45.866296370198896,-54.35100198451326,no,pi3
8704,-126.80598387474897,-36.440203951818695,-53.45959143650623,no,pi3
8705,-96.8924696601495,-38.68267736473241,-53.660959649734274,no,pi3
8706,-184.67923328427943,-7.321850306373687,96.86791703729214,no,pi3
8707,-107.34952516096016,-16.905643797948727,73.82657710390946,no,pi3
8708,-87.19924385467398,-33.415529062785495,-17.186849366995638,no,pi3
8709,-76.95292481413149,-40.2066408659314,-53.89463465956934,no,pi3
8710,-99.37476684502774,-17.53843341525439,73.78041824015513,no,pi3
8711,5.807601651729469,-46.53049114484912,-54.419005370864774,no,pi3
8712,-137.7735330187162,-35.594984914604765,-53.37105260486139,no,pi3
8713,-61.2774659324751,-35.37151645285421,-17.375312716112997,no,pi3
8714,-143.75646479154994,-35.12107917344664,-53.40802543980093,no,pi3
8715,-232.8674353887676,-23.061438123726944,-20.755607753909448,no,pi3
8716,-174.66447358895763,-32.78827681285266,-53.110060527351436,no,pi3
8717,-155.99850662911211,-28.147670252137562,-16.679336353041677,no,pi3
8718,-105.1505293830036,-32.02989759549167,-17.069218499538795,no,pi3
8719,-45.322450786409725,-36.595979909281795,-17.49167026443032,no,pi3
8720,-23.109520309711993,-44.32025976942628,-54.28222939947526,no,pi3
8721,-190.1085206823772,-10.644911493381759,74.44368329677184,no,pi3
8722,-190.89643049698367,-25.463444214219493,-16.435335598409882,no,pi3
8723,-236.48360076542556,-28.048075586058683,-52.659764336727946,no,pi3
8724,-207.85139292461872,-24.221815544483174,-16.343459157509006,no,pi3
8725,-110.22487352319021,-32.439361925283045,-21.634723131361795,no,pi3
8726,31.450398585025884,-42.44952005499598,-18.054824337375575,no,pi3
8727,-207.0604377232218,-9.366352557050872,74.55078984327876,no,pi3
8728,7.801291799042733,-46.673373312183,-54.42827053964474,no,pi3
8729,-232.4989500261317,-28.360341654922124,-52.70123016107383,no,pi3
8730,-52.024145605101204,-42.122144435560664,-53.99892409132119,no,pi3
8731,-59.493350785528094,-20.537863187254192,73.50140444367206,no,pi3
8732,5.528043701888374,-40.446237197760446,-17.847363499455295,no,pi3
8733,-17.402971131137104,-38.734159781013226,-17.695375925521198,no,pi3
8734,-159.70843274042807,-33.92998766240024,-53.219575540629016,no,pi3
8735,-123.18575625673787,-31.44471425393914,-21.544781689980617,no,pi3
8736,-55.50255053055968,-20.855563666390246,73.4417434464766,no,pi3
8737,-93.39016778976135,-18.015344770761285,73.74704077493637,no,pi3
8738,-72.24298912027638,-34.50869194416199,-17.279698488751187,no,pi3
8739,-168.95995362980256,-27.15656727168102,-16.5875602058154,no,pi3
8740,-53.02356481549234,-42.02822112076114,-54.07098428572832,no,pi3
8741,-69.25230844821544,-34.76374727837769,-17.31832405156957,no,pi3
8742,-128.28758430196388,-15.33125994196853,74.00506570610179,no,pi3
8743,-93.18135868580778,-32.93746577766542,-17.13754574430149,no,pi3
8744,-202.59208618069,-30.620199903113257,-52.94949940975242,no,pi3
8745,-88.91493074474727,-39.301889918453824,-53.732763480379,no,pi3
8746,-78.94427253860248,-40.041165009153815,-53.789396174574975,no,pi3
8747,-165.69235116236024,-33.45568541461975,-53.170041658517995,no,pi3
8748,-114.12481711239812,-31.3578815085381,-17.013914792615477,no,pi3
8749,-54.060821527461826,-17.245442844374548,95.8963748040313,yes,pi3
8750,-139.25804500887338,-14.508166407087083,74.0844711476981,no,pi3
8751,-83.92980767690081,-39.65806887647525,-53.84065598731881,no,pi3
8752,-58.008002843528494,-41.66542621022639,-54.02712149557808,no,pi3
8753,-31.570328194210898,-22.669124598734683,73.31800103837455,no,pi3
8754,27.463778103960998,-42.1415059010041,-18.01516228420396,no,pi3
8755,-220.53180834470703,-29.261634990417118,-52.84962283742671,no,pi3
8756,-48.52283759471298,-21.387276649918814,73.39047668820305,no,pi3
8757,-155.99964099235478,-28.159183612124817,-16.693559056378774,no,pi3
8758,-124.81035747335144,-36.543228425492934,-53.545584023614445,no,pi3
8759,-202.0731344891404,-9.729193087271282,74.5383088000425,no,pi3
8760,-156.7176917009988,-34.10067493830449,-53.30579629982416,no,pi3
8761,3.535903211167593,-40.30801322903768,-17.840667772378175,no,pi3
8762,-175.6618659946535,-32.68820305671704,-53.0936799802987,no,pi3
8763,-172.67315077415265,-32.922137804034506,-53.20198489112877,no,pi3
8764,-42.33287171775653,-36.7975697665623,-17.51567366166875,no,pi3
8765,9.794653337012598,-46.80364532558483,-54.4487598942136,no,pi3
8766,-170.95386593307947,-26.98800624378866,-16.575425099325813,no,pi3
8767,-160.07911024380263,-28.63897101462207,-21.279173738391634,no,pi3
8768,-71.45545715343589,-19.670135693797917,73.55902169307564,no,pi3
8769,-188.11508403753666,-10.809597034212043,74.38850135413398,no,pi3
8770,-14.135972367779367,-44.96409615878045,-54.34928125488682,no,pi3
8771,-113.84419602246818,-37.40066127889886,-53.62306181062494,no,pi3
8772,-164.18284061906584,-12.603800754670763,74.22415694091562,no,pi3
8773,-127.80322955935054,-36.311080513728584,-53.5317541232852,no,pi3
8774,-160.70671156159483,-33.79488249273647,-53.28115948910663,no,pi3
8775,-123.81484546833406,-36.67548194359192,-53.48229069185879,no,pi3
8776,6.317208052760952,-25.602679854895914,73.06112744180967,yes,pi3
8777,-14.13490151134806,-45.014150775505,-54.27377401187555,no,pi3
8778,-139.78018663481896,-35.46046103682752,-53.444245981694536,no,pi3
8779,-166.69301737609308,-33.3962667786918,-53.18697363737583,no,pi3
8780,-202.58511122733086,-30.66849550713599,-52.92335607546862,no,pi3
8781,-154.7256353038744,-34.29012500280348,-53.34009149874695,no,pi3
8782,-195.094366050889,-10.27343055972267,74.47980057658536,no,pi3
8783,-119.82731802118002,-36.959953279975046,-53.59128008046341,no,pi3
8784,-10.631093573889128,-24.26734257904008,73.1616709615772,no,pi3
8785,-182.6416621180415,-32.1492158825252,-53.1272329516265,no,pi3
8786,-88.29189051394609,-34.07899737098432,-21.825166237676562,no,pi3
8787,-74.95875095643319,-40.39510045774843,-53.840233473983325,no,pi3
8788,-201.86589249101812,-24.664692526646647,-16.360887842429594,no,pi3
8789,-137.26313014828628,-14.654265987463194,74.05848858072353,no,pi3
8790,-179.6518170099764,-32.41691896705031,-53.076250057536335,no,pi3
8791,25.468344028495192,-41.978997135174815,-18.00886115558974,no,pi3
8792,-169.68088264348395,-33.150483873045104,-53.14984744028215,no,pi3
8793,-61.366760067987705,-36.138546501705584,-21.984230294294253,no,pi3
8794,-22.598914212091852,-23.405652789718957,73.1978172740862,no,pi3
8795,-219.53359373939932,-29.31711107089179,-52.85377551038961,no,pi3
8796,-246.82823223357903,-22.040101619668032,-20.67070968374335,no,pi3
8797,-159.08186946511697,-28.710017792935325,-21.29006331759578,no,pi3
8798,-135.15025423081374,-30.51343464084252,-21.454404647473062,no,pi3
8799,-28.37112456603693,-37.8945241627294,-17.614846036533315,no,pi3
8800,-137.26257811965883,-14.661501791963833,74.03736214975056,no,pi3
8801,-194.60769772505682,-31.261744992993478,-53.04475476062233,no,pi3
8802,-182.6648873658079,-32.17178117321718,-53.21032136391728,no,pi3
8803,-185.00590373274605,-26.712209941000605,-21.08323711192328,no,pi3
8804,-189.62187943444087,-31.605734005582196,-53.07948016438606,no,pi3
8805,-156.99657199148305,-28.077142803410464,-16.686870156376877,no,pi3
8806,-125.08805611776347,-30.516513171528885,-16.91296490180436,no,pi3
8807,-23.110744308749723,-44.31551541554371,-54.2909749587216,no,pi3
8808,-137.81605772236784,-10.850170854846956,96.51162363783718,no,pi3
8809,-54.29505217470519,-35.8688630650964,-17.40939001767364,no,pi3
8810,-97.89086473091007,-38.63102672681536,-53.664735570684705,no,pi3
8811,-3.652842888130822,-24.8547488513468,73.09768594323405,no,pi3
8812,-137.05549700173614,-29.58486478418378,-16.823977239193702,no,pi3
8813,-35.35119143133508,-37.34411599633334,-17.553959896421798,no,pi3
8814,-242.7491414705401,-21.553054095403677,-16.089064835609335,no,pi3
8815,-187.11622024727927,-10.833610278223114,74.43915278208364,no,pi3
8816,-29.368513117228293,-37.77748114133418,-17.588782270978083,no,pi3
8817,-211.92717219217928,-24.690633458063708,-20.902453674370673,no,pi3
8818,6.804299311346101,-46.56757770389038,-54.502482625951416,no,pi3
8819,-12.141778598689623,-45.15415038575646,-54.28680060585573,no,pi3
8820,-118.20285739008831,-31.827100851432157,-21.585567115308628,no,pi3
8821,-129.79831174844577,-36.19334785280726,-53.51822446390356,no,pi3
8822,46.20191351145016,-28.623769863908528,72.74330842867765,no,pi3
8823,-156.71737137020978,-34.15877949879555,-53.246123698339424,no,pi3
8824,-146.2361217024397,-13.981428807537352,74.09978105799095,no,pi3
8825,-16.405952235292073,-38.75315802729674,-17.690780512326793,no,pi3
8826,-14.62086160486979,-23.988593192849105,73.1873627949243,no,pi3
8827,31.453108046185026,-42.424150628238536,-18.03092440107212,no,pi3
8828,-65.26383239949472,-35.037171750211,-17.34397265348052,no,pi3
8829,-122.81858610268584,-36.73132551619737,-53.56816833958036,no,pi3
8830,-193.88751708529915,-25.27506728724216,-16.409385205047844,no,pi3
8831,-175.6621977662,-32.68541865360652,-53.104076570079584,no,pi3
8832,-175.94096303750342,-26.642038061569,-16.543296097333805,no,pi3
8833,-174.66644358863883,-32.78747351933859,-53.109539584022826,no,pi3
8834,-154.004848716277,-28.296807023280763,-16.7061533417654,no,pi3
8835,-72.24622513377456,-34.523472988918655,-17.303993011009513,no,pi3
8836,-170.67710994725715,-33.084470873828856,-53.142029073549224,no,pi3
8837,-168.68305564449668,-33.211752532625326,-53.145484736123876,no,pi3
8838,-117.21076169042942,-31.913231878360847,-21.628666130081488,no,pi3
8839,-95.8976422907884,-38.75496229340853,-53.75207971004727,no,pi3
8840,-152.7299864023726,-34.448346426518256,-53.34719404519002,no,pi3
8841,10.790774539942708,-46.928111306576824,-54.460912098401415,no,pi3
8842,-53.02057687618383,-42.051043603549346,-53.98698874164233,no,pi3
8843,-100.16139507704335,-32.40242642587012,-17.084956332211537,no,pi3
8844,-212.83297434307056,-23.81596137685559,-16.281443280079387,no,pi3
8845,-155.21212005863683,-13.298567080852953,74.15371372600725,yes,pi3
8846,-118.83319290097762,-37.02855570899652,-53.60821290915155,no,pi3
8847,-157.7167053152889,-34.06790284533774,-53.24877627197076,no,pi3
8848,-192.10615133070027,-10.456890946692273,74.44264576629361,no,pi3
8849,-168.17635751918712,-12.316749641091096,74.26854420243806,no,pi3
8850,-58.28301850474467,-35.57326209593718,-17.38403483017857,no,pi3
8851,-233.97932526064864,-7.249818839247679,74.78221184613467,no,pi3
8852,-87.20023304316089,-33.412312617872935,-17.184011843914067,no,pi3
8853,-114.11977863747671,-31.32820727038924,-16.983404455969634,no,pi3
8854,-116.87644498299589,-12.495300866516788,96.45396659721433,no,pi3
8855,-147.02574216869752,-28.805923953202658,-16.747364541543444,no,pi3
8856,-128.29010706924458,-15.346716655361076,73.95528039934815,no,pi3
8857,-11.420537241737218,-39.19198625827157,-17.739822046702514,no,pi3
8858,-148.74152674125145,-34.7012676622041,-53.36687352591149,no,pi3
8859,-91.18898369780112,-33.09530216751346,-17.15436129015083,no,pi3
8860,-194.09653056559821,-10.329113702580095,74.47746085800689,no,pi3
8861,-87.40810081978829,-18.455557685327577,73.71566880711921,no,pi3
8862,-135.78027607495838,-35.74931164487969,-53.39716732891264,no,pi3
8863,-156.21171437472967,-13.241967013495067,74.17759279660937,no,pi3
8864,-77.94967150843672,-40.144589150128986,-53.82125483572258,no,pi3
8865,14.293516205342021,-26.21170131811891,72.96843168863863,yes,pi3
8866,-148.02203358081428,-28.727287151541095,-16.73404457984985,no,pi3
8867,-181.64411171476655,-32.21018342200316,-53.04365643906795,no,pi3
8868,-160.98316462027543,-27.781098945258876,-16.651513933765866,no,pi3
8869,-80.43056892343563,-18.99685738099242,73.63761752909214,no,pi3
8870,-210.56454185740213,-30.008940825155072,-52.955527548981706,no,pi3
8871,-21.11317525622118,-44.45839723550102,-54.219080888989986,no,pi3
8872,-136.77652389815302,-35.67527701703499,-53.37875579222052,no,pi3
8873,-67.25868595042726,-34.93828540763515,-17.335773264152035,no,pi3
8874,-148.74137008413243,-34.77560114925256,-53.29771678785365,no,pi3
8875,-27.37466936220553,-37.95258453123505,-17.620127440771316,no,pi3
8876,-133.78763298799353,-35.87253102712585,-53.427285347667016,no,pi3
8877,-112.8517989517586,-37.515503803353475,-53.59949640285446,no,pi3
8878,-21.392230391049996,-38.39235240414666,-17.64707190701283,no,pi3
8879,-223.0179915598336,-8.132864178941736,74.65214269196859,no,pi3
8880,-67.97853999807256,-40.90248141510706,-53.9555032301062,no,pi3
8881,-201.5897698986353,-30.730954600377025,-52.946253603657674,no,pi3
8882,-70.9683152077934,-40.68365864360607,-53.85488466685966,no,pi3
8883,-229.9917522386437,-7.60082904412135,74.73964605065454,no,pi3
8884,-202.58515354333957,-30.62607605054484,-52.912538586085695,no,pi3
8885,-105.15050770783238,-32.022371591932284,-17.067011382047145,no,pi3
8886,-212.92318490361464,-24.59059220290198,-20.892360455152737,no,pi3
8887,-93.90591556800871,-38.906519831913485,-53.79166925420364,no,pi3
8888,-156.71805925785503,-34.140840716411084,-53.320195165456994,no,pi3
8889,-191.6171834991553,-31.476720240456597,-52.99462223687863,no,pi3
8890,-5.531445517642784,-40.41588688159535,-22.403607480407555,no,pi3
8891,-70.97088780358916,-40.67494197819436,-53.945694484687515,no,pi3
8892,-114.83972126289285,-37.29456758506535,-53.52185947914616,no,pi3
8893,-28.096899308650162,-43.946112644024076,-54.257538552514035,no,pi3
8894,-164.9730786422498,-27.497430666932896,-16.631387693937313,no,pi3
8895,-162.18945015703434,-12.743343405376963,74.26149434709005,no,pi3
8896,-197.59931583530303,-31.02131678343502,-52.94472834737361,no,pi3
8897,-68.46369656461899,-19.913125292990937,73.57277058600424,no,pi3
8898,-131.2810673321817,-15.10049011634978,74.0346275827643,no,pi3
8899,-179.65126138354717,-32.35626464022899,-53.15601105900684,no,pi3
8900,-108.86077059312535,-37.745560668764874,-53.6726914694179,no,pi3
8901,35.233022469500135,-27.816814564565412,72.7775777069631,no,pi3
8902,-224.5215863640568,-28.984330047772605,-52.84067389416906,no,pi3
8903,-183.63930934986885,-32.0678252973221,-53.12572282311539,no,pi3
8904,15.498023726188269,-41.221794585690866,-17.930247916800205,no,pi3
8905,-178.65347803449447,-32.50193602126954,-53.088617962233094,no,pi3
8906,-87.2000431919835,-33.390316712865896,-17.1853667296753,no,pi3
8907,-96.8928009457968,-38.71265633940532,-53.66734026018097,no,pi3
8908,-157.20476459891657,-13.13617577402285,74.2024185886853,no,pi3
8909,-129.80002364559465,-36.187549147366845,-53.52310459754198,no,pi3
8910,-113.12301293415463,-31.42787245080335,-16.998403273213523,no,pi3
8911,-75.00051242445544,-15.66283858207025,96.04798709767806,yes,pi3
8912,-206.57570353671483,-30.345095004638395,-52.88835914109887,no,pi3
8913,-85.41384050304103,-18.616092615759527,73.65340596891649,no,pi3
8914,-128.80122943061465,-36.26766484351466,-53.5226595197218,no,pi3
8915,30.364018658027938,-43.12126129763088,-22.649695160395304,no,pi3
8916,-89.91464749448704,-39.25812709491148,-53.7245066184294,no,pi3
8917,-19.164175946686566,-19.903291315041034,95.64255755927327,yes,pi3
8918,-184.63740214153145,-31.97553845147546,-53.10722762899518,no,pi3
8919,-111.22130099694279,-32.35971464027062,-21.63331678112527,no,pi3
8920,-159.08386307283035,-28.689527937816145,-21.28904955459879,no,pi3
8921,-185.00513360761585,-26.71147751691594,-21.09021291621809,no,pi3
8922,-4.533038888798064,-40.488445363465914,-22.40421756797372,no,pi3
8923,-136.14956514401737,-30.45854472255822,-21.451468923059945,no,pi3
8924,-171.67460123499552,-33.00298190422476,-53.20833570295577,no,pi3
8925,-112.12534291302912,-31.47985157981553,-16.998209915717375,no,pi3
8926,-145.74934163172222,-34.94676472954218,-53.392105919623006,no,pi3
8927,-109.13472430867309,-31.70481971103286,-17.017942218062455,no,pi3
8928,-145.03233408592658,-28.964911128158555,-16.778215526693806,no,pi3
8929,-11.513773800192608,-39.959441917210754,-22.35330630084827,no,pi3
8930,-205.576318671716,-30.449139161245004,-52.89847900296518,no,pi3
8931,-198.87487105577807,-24.898190184839397,-16.39364863774347,no,pi3
8932,-146.7486584932721,-34.87643744187474,-53.39291065387151,no,pi3
8933,-221.52939559187212,-29.20391248079073,-52.84801807588051,no,pi3
8934,52.18446905831502,-29.0823334633027,72.70468025556984,no,pi3
8935,-60.497466295962006,-20.485691340686955,73.44987597745477,no,pi3
8936,-55.293004763190126,-35.81323789631985,-17.41442569415517,no,pi3
8937,-162.07303474851648,-28.475907282811857,-21.26064724596467,no,pi3
8938,-73.96539815744703,-40.42190748907292,-53.86448062459126,no,pi3
8939,-72.24248292450928,-34.521319587227005,-17.28580190152396,no,pi3
8940,-107.85980498801858,-37.847669025408436,-53.58291356326815,no,pi3
8941,-12.140993199265937,-45.148558885164704,-54.27218758073193,no,pi3
8942,-119.19838794724103,-31.760984408779848,-21.57300679560099,no,pi3
8943,-30.576621672148075,-22.75048176721367,73.2905132933879,no,pi3
8944,-222.8946963093443,-23.851693727603305,-20.825299815751286,no,pi3
8945,-87.9195220028455,-39.394508756042946,-53.735264770013345,no,pi3
8946,-132.78800854599854,-35.97948886900491,-53.40813219935123,no,pi3
8947,-234.49656262238702,-28.22155981907295,-52.78369888064932,no,pi3
8948,-203.5844646884128,-30.582590420512698,-52.914154035383866,no,pi3
8949,-85.92774351251114,-39.51201696106039,-53.84503091349567,no,pi3
8950,-153.7292357428629,-34.38037732923891,-53.27854401005863,no,pi3
8951,-86.92196592475335,-39.43089556142733,-53.815106704745546,no,pi3
8952,-155.76440164131975,-9.53092201887789,96.73546843004318,yes,pi3
8953,-165.18030885488085,-12.49286853048914,74.28425595639403,no,pi3
8954,-211.55940894750847,-29.971093597655702,-52.84432869913898,no,pi3
8955,-149.0203957487136,-28.691692873214652,-16.753600836548728,no,pi3
8956,-186.9986042633931,-26.555218500092398,-21.077630213179983,no,pi3
8957,44.207709635945655,-28.469780090029438,72.76334971492435,no,pi3
8958,-191.61504271430994,-31.465383432906687,-52.98598242440989,no,pi3
8959,-44.534951827282065,-21.73362710882704,73.38966549209177,no,pi3
8960,-92.39433936099009,-18.092200598703116,73.74121929779575,no,pi3
8961,-167.68799876740746,-33.32471804409806,-53.178423227020545,no,pi3
8962,-253.8080915148427,-21.506539878176294,-20.617149573621543,no,pi3
8963,-234.49531294628562,-28.227495961903788,-52.71682699531079,no,pi3
8964,-107.14101874008861,-31.906727217886207,-17.048007644251722,no,pi3
8965,-143.03647147854713,-29.139413706252384,-16.772932648110938,no,pi3
8966,-66.98032404938374,-40.98072405272241,-53.968653812726885,no,pi3
