,x,y,z,label,pi
7676,-153.09854861837255,-29.17368729835972,-21.33055612412661,no,pi3
7677,-173.15836259218918,-11.924371735945225,74.29722331109966,no,pi3
7678,-111.22219114463729,-32.33957696299412,-21.63690737586761,no,pi3
7679,-91.9070244780574,-39.08892340057762,-53.71180076324525,no,pi3
7680,-235.76723289079706,-22.059404183570077,-16.123338407887058,no,pi3
7681,-22.38978209471893,-38.34524006830807,-17.657025119623107,no,pi3
7682,-164.06622268955948,-28.31610269958505,-21.245610718567168,no,pi3
7683,-210.5612313271757,-30.007617706742707,-52.84127890156674,no,pi3
7684,-185.63377471624895,-31.912310968623093,-53.10043491174314,no,pi3
7685,-75.44363797552127,-19.386648790989682,73.61999340683244,no,pi3
7686,-51.02791467294744,-42.18893938119069,-53.99669780362297,no,pi3
7687,-202.58518191761726,-30.67986554287951,-52.92230569223271,no,pi3
7688,-112.84535310860758,-37.488616656944224,-53.56209367957506,no,pi3
7689,-194.97631082350492,-25.964751256796205,-21.021447103973497,no,pi3
7690,-85.92444966652583,-39.55191655495328,-53.751373884672155,no,pi3
7691,-50.51691271937954,-21.29030181795495,73.4024133872288,no,pi3
7692,-185.1237800709779,-11.009976630330502,74.41263395064853,no,pi3
7693,-91.90748603317134,-39.09172861167765,-53.70945732883519,no,pi3
7694,-33.56653177111616,-22.575307024838832,73.3131499559699,no,pi3
7695,15.500757452248411,-41.20945283134696,-17.921292726199397,no,pi3
7696,-179.65000676739447,-32.4124993584793,-53.07607476874021,no,pi3
7697,-169.68039716431983,-33.16222153146776,-53.13822917494375,no,pi3
7698,-112.1263137012142,-31.52000675554295,-17.010838055895945,no,pi3
7699,-168.9602202848729,-27.1895799801317,-16.599061614446853,no,pi3
7700,-87.92204217203158,-39.386222251455195,-53.82968477970889,no,pi3
7701,-202.86556072311674,-24.596694588628655,-16.381977770969737,no,pi3
7702,-141.76490573536063,-35.24175756372801,-53.44281628967237,no,pi3
7703,-230.50936777159708,-28.560412973836005,-52.762885523683195,no,pi3
7704,-139.7666511474649,-35.403963331958686,-53.35207082560036,no,pi3
7705,-62.48212087599805,-20.34852267878354,73.52036021713496,no,pi3
7706,-200.958268168648,-25.50342241269545,-20.977522924900924,no,pi3
7707,-119.86901402358154,-12.268270605035415,96.48244536714093,no,pi3
7708,-168.17290083284078,-12.296696761241304,74.25896289806704,no,pi3
7709,-178.14320352124955,-11.55753258670642,74.3667335129552,no,pi3
7710,-132.06815155968255,-29.968098146436656,-16.86137603947576,no,pi3
7711,-172.15891025054944,-11.97734577195206,74.32472335395515,no,pi3
7712,-135.05944990300927,-29.7212199323081,-16.83136603338673,no,pi3
7713,-1.1721589339469929,-46.006446115149146,-54.37064068318498,no,pi3
7714,-42.54217676495041,-21.88607643804058,73.37307953215746,no,pi3
7715,-220.53295117792615,-29.28658384493289,-52.78803992831627,no,pi3
7716,-25.58806177657856,-23.165965502638127,73.25651119977677,no,pi3
7717,-82.30627263352746,-34.52605438079471,-21.83210360559757,no,pi3
7718,-210.04945563183776,-9.100890508750165,74.6062290509484,no,pi3
7719,-99.37476684502774,-17.53843341525439,73.78041824015513,no,pi3
7720,-54.01880917439273,-41.94246462618079,-54.05938806056833,no,pi3
7721,-90.39906353857705,-18.194030221481707,73.73362108374859,no,pi3
7722,12.41736692039189,-41.76916866303792,-22.526940363744757,no,pi3
7723,-176.66286335074545,-32.616893631130985,-53.19400353962466,no,pi3
7724,-77.2284034683816,-34.1646978905845,-17.25650126148306,no,pi3
7725,-222.5264740231374,-29.100386414927044,-52.75696085220151,no,pi3
7726,-229.9918781434758,-7.575936589257175,74.7326958592149,no,pi3
7727,-183.12933908724426,-11.179795650651391,74.39912008553655,no,pi3
7728,-57.05210219333594,-17.02893263720035,95.9140273745258,no,pi3
7729,-173.94586509722964,-26.790513253157457,-16.563204942081597,no,pi3
7730,-189.63166622692302,-31.669358547943983,-53.07325920878439,no,pi3
7731,-94.90383738873277,-38.83719035596065,-53.79285086815707,no,pi3
7732,-151.73165910552166,-34.5227941222989,-53.27855188904968,no,pi3
7733,-74.44726063506032,-19.44017247490999,73.57610938137752,no,pi3
7734,-232.50617364358857,-28.386028770570096,-52.75886119543522,no,pi3
7735,-113.21571398235632,-32.17576815109233,-21.601067178709812,no,pi3
7736,-212.55394356508506,-29.872701350745103,-52.83067019598627,no,pi3
7737,-150.01681378277001,-28.63901208151923,-16.738098330937568,no,pi3
7738,-33.56550381514818,-22.540245583859868,73.2920612551227,no,pi3
7739,-209.93240947765426,-24.836210732554875,-20.912490303422405,no,pi3
7740,-168.1726317500515,-12.3117045839583,74.24806722423348,no,pi3
7741,-174.1529457839683,-11.80655777376502,74.30651701857107,no,pi3
7742,-116.11753680813104,-31.20420547126671,-16.989656297962693,no,pi3
7743,25.261740572806367,-27.031152797139935,72.9060517868976,no,pi3
7744,-103.36162339363095,-17.235051581482846,73.827804238222,no,pi3
7745,-138.77031773155173,-35.49630559871947,-53.362765098553695,no,pi3
7746,-201.587520847717,-30.744970918294403,-52.921808389136245,no,pi3
7747,-210.56110759775368,-30.04711241280223,-52.85526857700602,no,pi3
7748,-189.62212402673475,-31.643330881202875,-53.08216633873263,no,pi3
7749,-125.30360664983016,-15.580666399634554,73.93723594394864,no,pi3
7750,-147.74689075439593,-34.83749951907734,-53.32981885962569,no,pi3
7751,-88.91583279182437,-39.32465576597387,-53.72844954322686,no,pi3
7752,-104.35919016765352,-17.175901836457186,73.82311073623194,no,pi3
7753,-167.966718660122,-27.229256901749856,-16.61898075900356,no,pi3
7754,-55.295376601445064,-35.84193018934956,-17.421046958361497,no,pi3
7755,5.529383322092682,-40.466814883073944,-17.85456781194859,no,pi3
7756,-162.70437243245397,-33.67913272443691,-53.292026333608305,no,pi3
7757,-86.20248077671866,-33.48406285519354,-17.200855360003587,no,pi3
7758,-165.9688322679639,-27.388840750067978,-16.609599380477498,no,pi3
7759,-34.44582213243734,-38.20181046521831,-22.215044543924275,yes,pi3
7760,-176.66280336124842,-32.61472774371254,-53.184268405964914,no,pi3
7761,-161.70398074208225,-33.79409331096062,-53.20389912553843,no,pi3
7762,-74.23686481884587,-34.369761435344124,-17.27152852254404,no,pi3
7763,-170.67705065496284,-33.05565380115689,-53.129344173099064,no,pi3
7764,-182.64346469510932,-32.14964751502339,-53.13615856496795,no,pi3
7765,-191.1052043340731,-10.54096536504518,74.42101530852082,no,pi3
7766,-175.6633588796869,-32.647205432574495,-53.17011074673951,no,pi3
7767,-161.702201824919,-33.75253195097456,-53.20146907005053,no,pi3
7768,-151.22259387329322,-13.599399594348066,74.13749178783314,no,pi3
7769,-167.05807950762028,-28.084739398566644,-21.219103624418178,no,pi3
7770,-155.7191595585178,-34.18654935224894,-53.23519941899478,no,pi3
7771,-22.38893361995277,-38.3335843530442,-17.658555308676952,no,pi3
7772,-148.74165326747325,-34.72177705189583,-53.29333593211845,no,pi3
7773,-21.392368831471043,-38.41942053293886,-17.66745482637499,no,pi3
7774,-151.73246455910328,-34.500366424273864,-53.26705040727317,no,pi3
7775,-165.69205366026316,-33.434617133102506,-53.25352428872961,no,pi3
7776,-191.6621971536901,-6.7783700149287665,96.91006406536651,no,pi3
7777,-131.16488236337884,-30.841510919018067,-21.497378786555387,no,pi3
7778,-195.6495306102313,-6.450027974553656,97.02587176305718,no,pi3
7779,-47.408909098859226,-37.22134957425039,-22.097046305166543,no,pi3
7780,11.418744286492524,-41.70869049686487,-22.525087516631856,no,pi3
7781,-191.89321549669148,-25.399357566045147,-16.41497194989821,no,pi3
7782,-207.84669016156712,-24.2155687106834,-16.310997859550145,no,pi3
7783,-114.84109638210678,-37.31474211299676,-53.53245529297539,no,pi3
7784,-164.97235318420883,-27.468981124554944,-16.623127426681425,no,pi3
7785,-82.93479563484419,-39.75697998721599,-53.77287107805717,no,pi3
7786,-158.75433152663547,-9.26327004918908,96.65547025463026,no,pi3
7787,-151.01531465112888,-28.555115305382948,-16.739751409018716,no,pi3
7788,-148.11328520475823,-29.503043616396898,-21.34226607887706,no,pi3
7789,-178.93309440569521,-26.42185780622855,-16.52909511740505,no,pi3
7790,-164.69586660407987,-33.53729471308858,-53.185305670214625,no,pi3
7791,-32.56924528724554,-22.629717602590013,73.30873214143837,no,pi3
7792,-130.79329651266863,-36.082818240069024,-53.495495789384655,no,pi3
7793,-169.9610222907254,-27.07225382638227,-16.61303902470969,no,pi3
7794,-160.7069462469427,-33.82229547175132,-53.291171425914925,no,pi3
7795,-98.25929315187774,-33.33185334137942,-21.71594773813041,no,pi3
7796,-107.86130080408817,-37.88151071409971,-53.59612434286137,no,pi3
7797,-105.35437652755543,-17.03449995733967,73.85596602585152,no,pi3
7798,-147.02573430059215,-28.839658749316488,-16.75066016824024,no,pi3
7799,-225.8863675945152,-23.625556260271143,-20.802571374531368,no,pi3
7800,-235.494925465434,-28.152025717980308,-52.79083499801051,no,pi3
7801,-0.45724894066522215,-39.98849900216757,-17.827665079004717,no,pi3
7802,-186.6291118779761,-31.825318889512133,-53.014073978775585,no,pi3
7803,-186.62991405281014,-31.8584222644585,-53.02111039617237,no,pi3
7804,-147.7441498791591,-34.849710027486644,-53.31080673043053,no,pi3
7805,-142.24987260423515,-14.301231182969717,74.05293144674727,no,pi3
7806,-194.6077520075631,-31.256195802604797,-53.04292358359039,no,pi3
7807,-53.030185996062,-42.05856416330346,-54.048196470146515,no,pi3
7808,-90.91158261110942,-39.148059104892944,-53.73328582745212,no,pi3
7809,-193.8885987449494,-25.283265738553517,-16.417873514029107,no,pi3
7810,-18.49321017839564,-39.409100278224905,-22.299462348677864,no,pi3
7811,-42.05611962823979,-42.886430844329,-54.08387038562922,no,pi3
7812,-116.20717630262604,-31.96360614047068,-21.594837369773895,no,pi3
7813,-98.25905317748057,-33.30510491869586,-21.71338242258114,no,pi3
7814,-61.99605212398337,-41.34657467107622,-54.00407783091452,no,pi3
7815,-214.9180686172559,-24.44755069969613,-20.878407551535165,no,pi3
7816,-200.95837143236741,-25.483990577757073,-20.970470414430867,no,pi3
7817,-148.7458771520527,-34.77973980547007,-53.32176083060177,no,pi3
7818,-180.6908046394053,-7.59830030268647,96.8138244642642,no,pi3
7819,-170.68711687122533,-33.0782199181416,-53.18661734635584,no,pi3
7820,-132.27569136810325,-14.990986952724507,74.047830154744,no,pi3
7821,-130.07345722606297,-30.129058729851394,-16.873735354944163,no,pi3
7822,-48.03749481201168,-42.38784975026364,-54.0228384387393,no,pi3
7823,45.41313313863997,-43.479730084772406,-18.14230605164695,no,pi3
7824,-179.6531929488383,-32.425211780762695,-53.090916871017065,no,pi3
7825,-188.99659393296324,-26.434566213331383,-21.079776442814463,no,pi3
7826,-164.69440098538598,-33.560368106642684,-53.182763475646816,no,pi3
7827,-68.25389012592018,-34.80702388786323,-17.310858543565725,no,pi3
7828,-55.01470257808034,-41.896862412203944,-53.97832589018681,no,pi3
7829,-233.7725486215563,-22.247245596091563,-16.136209451513224,no,pi3
7830,-99.16385274782583,-32.46451560544971,-17.090668972823096,no,pi3
7831,-172.6715498208836,-32.91160296521878,-53.13195543576608,no,pi3
7832,-212.04335421882723,-8.959896385203722,74.60874488797117,no,pi3
7833,13.505834922775938,-41.0845162636343,-17.91335733629736,no,pi3
7834,-172.67029402589836,-32.885522352576245,-53.195256491773264,no,pi3
7835,-203.5810530574751,-30.60304564317601,-52.909768571902724,no,pi3
7836,-152.2187452317901,-13.519064685005024,74.17531316251541,no,pi3
7837,-192.9820684805988,-26.135998329759715,-21.057287345882365,no,pi3
7838,-153.72791436318175,-34.3708141042982,-53.26310789462562,no,pi3
7839,-35.560665334118504,-22.405782511243082,73.29088017263817,no,pi3
7840,-186.99907733720184,-26.570076295627754,-21.080650756746262,no,pi3
7841,-199.59387714325098,-30.851774490820596,-52.940215940334795,no,pi3
7842,-145.754345105982,-34.98602663532176,-53.42696906276049,no,pi3
7843,-183.915953728572,-26.03259237867683,-16.48579493324562,no,pi3
7844,-187.1185534721403,-10.862217154272473,74.41742787851578,no,pi3
7845,-17.125934001782912,-44.754238172266085,-54.3213843134134,no,pi3
7846,-106.2360786844136,-32.74289121823628,-21.66588473720764,no,pi3
7847,-233.50114232954505,-28.278059449314956,-52.81095724671041,no,pi3
7848,-34.56242776662363,-22.495175106290617,73.3282695985762,no,pi3
7849,-131.79141755119707,-36.04358901278394,-53.49724763059344,no,pi3
7850,-143.75520637503143,-35.10772514063672,-53.320326222801874,no,pi3
7851,-92.90586140081946,-38.999642971471005,-53.7175519469912,no,pi3
7852,-150.73606620095438,-34.6137794578376,-53.27611541609905,no,pi3
7853,-57.49965427952912,-20.732112974547015,73.44467321592347,yes,pi3
7854,-41.06208446044996,-42.96141497694483,-54.19231442650644,no,pi3
7855,-106.14357271621786,-31.96510248916184,-17.048446623831882,no,pi3
7856,-99.16623014939258,-32.486757363953465,-17.113462439768266,no,pi3
7857,-240.84400895018956,-22.471652334420632,-20.70767232415611,no,pi3
7858,-193.6098844350673,-31.347757325931077,-52.97238739487812,no,pi3
7859,-83.92980767690081,-39.65806887647525,-53.84065598731881,no,pi3
7860,-167.96444285114126,-27.264554177416592,-16.606993604124355,no,pi3
7861,-36.440311384525366,-38.055250758615834,-22.179574495120956,no,pi3
7862,-3.536065861914453,-40.53263203394446,-22.39683581401557,no,pi3
7863,-144.03350675514582,-29.034916720781393,-16.765978345553133,no,pi3
7864,49.192157921723016,-28.842160031084592,72.6968635661924,no,pi3
7865,-149.0224502500579,-28.68407903342411,-16.766224384448364,no,pi3
7866,-182.68505741555194,-7.481965526104586,96.93008525848467,no,pi3
7867,-116.1150714175351,-31.189766063950948,-16.976496687696795,no,pi3
7868,-182.01468705311348,-26.93711284987241,-21.113703875577645,no,pi3
7869,-188.62447054871956,-31.70177718383198,-53.084910210052556,no,pi3
7870,-79.22316090743534,-34.02046413773321,-17.24086824260842,no,pi3
7871,-220.53273851849048,-29.283486252852395,-52.85144154092815,no,pi3
7872,-163.07192616677557,-28.413500380947216,-21.274319371773174,no,pi3
7873,-63.98882132526117,-41.2075913918733,-53.90772540759614,no,pi3
7874,-68.46285816702299,-19.90202834474935,73.56796499560221,no,pi3
7875,-168.68254383086443,-33.22976991716692,-53.152416435877505,no,pi3
7876,26.25653109902959,-27.114387205089816,72.86560090737315,no,pi3
7877,-37.553386284410124,-22.25679762275189,73.34590136694503,no,pi3
7878,-24.107255367022923,-44.23130923636598,-54.20335389765048,no,pi3
7879,-103.15408271692756,-32.20403937116296,-17.07517882226895,no,pi3
7880,-42.53940764838796,-21.860831125378382,73.39566602446747,no,pi3
7881,-119.10499358747084,-30.940243371479273,-16.94619106492469,no,pi3
7882,-30.088955559400905,-43.76463679042621,-54.161903376919206,no,pi3
7883,-179.66571596264646,-32.4184750580571,-53.17126955965363,no,pi3
7884,-187.62786708088998,-31.80090134710465,-53.01259960751421,no,pi3
7885,-202.5830704158539,-30.611723682100504,-52.89682086093181,no,pi3
7886,-218.02586636783425,-8.465568113973765,74.62996569598171,no,pi3
7887,-73.24052449664809,-34.4472315582625,-17.28545331361516,no,pi3
7888,-184.63794939149503,-31.986594921736557,-53.054140595794955,no,pi3
7889,-211.5586965697477,-29.958241457583355,-52.91525315069325,no,pi3
7890,-98.16967063258217,-32.58097964706984,-17.122539906217074,no,pi3
7891,-174.94367802228905,-26.73665683126683,-16.550143872114752,no,pi3
7892,-237.8505515704944,-22.689214367191845,-20.72407729377574,no,pi3
7893,-174.94161285579733,-26.680117803555092,-16.54158368320502,no,pi3
7894,-178.6566979822141,-32.459676939268654,-53.1714439290995,no,pi3
7895,28.253634943210365,-27.2623190662357,72.8775080662108,no,pi3
7896,-161.7446533708687,-9.013394624138488,96.71877542131332,no,pi3
7897,-96.38435580940953,-17.790414415054883,73.72282678053718,no,pi3
7898,-163.1876160463513,-12.69275073018975,74.24200558610016,no,pi3
7899,-133.78490284428239,-35.89080705406729,-53.40554445964457,no,pi3
7900,-213.5509886976152,-29.789110848121016,-52.812729706451634,no,pi3
7901,-102.36392106885755,-17.287819554639988,73.79194084184778,no,pi3
7902,-183.64361160588973,-32.10924844685379,-53.08111771729149,no,pi3
7903,-20.394397001104572,-38.469929674069526,-17.66770430805328,no,pi3
7904,-206.85158296958025,-24.25397468584628,-16.3224491136288,no,pi3
7905,-224.5216165523014,-28.979477953581103,-52.83202983006918,no,pi3
7906,-191.9914253958376,-26.191321315411916,-21.079978102562034,no,pi3
7907,-189.99026148196387,-26.337441955281307,-21.051751079179027,no,pi3
7908,-98.25999534266913,-33.319420364404195,-21.716993615414346,no,pi3
7909,-134.06351931155172,-29.819800870563057,-16.84393142568218,no,pi3
7910,-69.97035276954223,-40.74457628408235,-53.86934623977756,no,pi3
7911,-67.25777539706871,-34.89507595831385,-17.31810731950214,no,pi3
7912,-40.54565584115382,-22.054737561145043,73.32607059482328,yes,pi3
7913,-190.62044056446035,-31.537781257405392,-53.005368919087125,no,pi3
7914,12.508171021057576,-40.996210174432385,-17.909246709306647,no,pi3
7915,-0.17604323215722303,-46.08161571800714,-54.36686621724715,no,pi3
7916,-68.97556554990894,-40.85098105919831,-53.87877238521837,no,pi3
7917,-20.602793215980235,-23.547090351676793,73.22891736690234,no,pi3
7918,-124.0920402569286,-30.57742304368771,-16.91656751805038,no,pi3
7919,-201.0758678169741,-9.81984893115628,74.52624157699607,no,pi3
7920,-72.96271303099228,-40.5075899583413,-53.848130830198144,no,pi3
7921,-68.46437103748089,-19.86975140594538,73.57182487700598,no,pi3
7922,-133.78592067229266,-35.88924124312357,-53.41283697241061,no,pi3
7923,-207.05925355580112,-9.351861013382404,74.53016525493662,no,pi3
7924,-76.44447146333187,-19.289269895356348,73.60791680745307,no,pi3
7925,-107.23374454408582,-32.624291164049566,-21.65024894004101,no,pi3
7926,-41.33424650424419,-36.868578690254665,-17.5088594174332,no,pi3
7927,-40.05782999488754,-43.007296939908315,-54.07681778136517,no,pi3
7928,-130.79452112972527,-36.07761768524079,-53.50008521963107,no,pi3
7929,-53.023229733823825,-42.071025912338015,-54.0075429979459,no,pi3
7930,-136.0554542493587,-29.65269663130026,-16.824865556866488,no,pi3
7931,-117.32075026035896,-16.184689785233683,73.88623541874777,yes,pi3
7932,-177.93473571760438,-26.48516171110345,-16.530829556841564,no,pi3
7933,-93.38983660829811,-17.97356854595909,73.76053562036213,no,pi3
7934,-148.7424317357598,-34.73755057174403,-53.29975525847758,no,pi3
7935,-100.25372005148078,-33.180928139018796,-21.700410306997888,no,pi3
7936,-177.93594872182888,-26.445870860746098,-16.527285935058657,no,pi3
7937,-219.81136453460408,-23.305528721550203,-16.225905537159157,no,pi3
7938,-119.10721783649478,-30.96758902438826,-16.952703688199904,no,pi3
7939,-138.77052458385518,-35.530348129440355,-53.36946618378343,no,pi3
7940,-164.69533185348973,-33.53291992166601,-53.185884166744565,no,pi3
7941,-42.05563399485536,-42.872226124305286,-54.08131031694171,no,pi3
7942,-104.24244024155331,-32.89938630221336,-21.689876367310948,no,pi3
7943,-138.77182958942578,-35.52180987390267,-53.375180826790235,no,pi3
7944,-247.73805893973042,-21.141707933829622,-16.070311756482333,no,pi3
7945,-81.93829756084486,-39.8298820794483,-53.867269232166606,no,pi3
7946,-49.518173873903166,-21.340643239071905,73.43710154454422,no,pi3
7947,-31.08661192663995,-43.67564598167372,-54.23575321066423,no,pi3
7948,8.520762798130963,-40.6546671144464,-17.860345422276996,no,pi3
7949,-198.63791576525983,-6.269805773336851,97.05104224011608,no,pi3
7950,-108.85959536738497,-37.77679749579797,-53.59177283252785,no,pi3
7951,-172.0433482359519,-27.706137595860447,-21.18480693006859,no,pi3
7952,-197.87488753920908,-24.959320674822454,-16.38131098548185,no,pi3
7953,-44.41603568185052,-37.4257711643164,-22.12380416874672,no,pi3
7954,-172.9479631639593,-26.831246379077324,-16.561051687352432,no,pi3
7955,-122.30764723065174,-15.812366297265743,73.95127413137185,no,pi3
7956,-205.5780487104806,-30.4208962835602,-52.97076523624915,no,pi3
7957,-39.54792717339684,-22.09373701692741,73.35947064997994,no,pi3
7958,-45.04385586510467,-42.64606585821379,-54.03981473320441,no,pi3
7959,-41.055242717605175,-42.96367893132994,-54.075797193069185,no,pi3
7960,-2.6559514097544104,-24.88946421309145,73.06765365675862,no,pi3
7961,-35.118657982258576,-18.683372712058087,95.7547675079496,no,pi3
7962,-135.78159708750948,-35.69914779943351,-53.47315508612196,no,pi3
7963,-194.61676965413184,-31.250013571473993,-53.10498906678024,no,pi3
7964,-190.61889817729542,-31.57069261234362,-52.99756781026695,no,pi3
7965,-8.151903325496482,-45.48054589914311,-54.31346977125264,no,pi3
7966,-64.2671171241491,-35.15872759606963,-17.358063458297927,no,pi3
7967,-232.50427016251334,-28.37104493895964,-52.74446193425115,no,pi3
7968,-95.38532852479528,-17.83218394249522,73.76902632988788,no,pi3
7969,-139.04816317092795,-29.453811131667212,-16.815939263075496,no,pi3
7970,-107.86036156670362,-37.87154985184539,-53.59543339314821,no,pi3
7971,-192.10356043419804,-10.505067196861061,74.44952235625186,no,pi3
7972,-123.81612768364438,-36.66846038829672,-53.482479921186666,no,pi3
7973,-60.00188716604541,-41.49470108787105,-53.938168676183075,no,pi3
7974,-22.11219227927534,-44.41288244015518,-54.20977240922758,no,pi3
7975,-200.58921265026515,-30.773112330326416,-52.91216087584555,no,pi3
7976,-224.52007040466717,-28.97700284599613,-52.74491079129691,no,pi3
7977,41.21551721679552,-28.249302456670957,72.78437211723472,no,pi3
7978,-107.86203133338518,-37.880345604721,-53.59363919696948,no,pi3
7979,12.297550680613407,-26.058856050402632,72.966680723905,no,pi3
7980,-139.05096346376692,-29.451981268631645,-16.83648264062749,no,pi3
7981,-240.84611338640877,-22.47639591162905,-20.714965306094626,no,pi3
7982,-124.81193382660015,-36.56483122299497,-53.54377368351428,no,pi3
7983,-134.78346166968595,-35.78663360133631,-53.48012471587815,no,pi3
7984,-127.80526866440434,-36.34988413623725,-53.54489829832609,no,pi3
7985,-79.9421841405605,-39.99790140709769,-53.79015768158944,no,pi3
7986,-209.56672056112544,-30.129201190921194,-52.88205412517541,no,pi3
7987,-148.02235051097733,-28.763036220646814,-16.755102673379966,no,pi3
7988,-186.12059934643995,-10.947197719454072,74.38276669945492,no,pi3
7989,-202.95264605604788,-25.357253035143092,-20.96403195164879,no,pi3
7990,-39.3390729727989,-37.03761937341083,-17.535759773263905,no,pi3
7991,-221.89918490626283,-23.92831203106938,-20.82972792649473,no,pi3
7992,32.241792670197924,-27.558166260089152,72.85203712999676,no,pi3
7993,48.19544694474524,-28.801792699232603,72.72702402140979,no,pi3
7994,-172.16096216648728,-12.005524940692801,74.28463632225211,no,pi3
7995,-155.2116032135957,-13.269425009062148,74.15299194738664,no,pi3
7996,-188.90392220829392,-25.643521603026134,-16.45865059713822,no,pi3
7997,-144.24279579789743,-14.131471061844966,74.11731198553376,no,pi3
7998,-200.59144200722585,-30.799869310405818,-52.934001222920564,no,pi3
7999,-183.63899791349561,-32.04810564052907,-53.026847661161185,no,pi3
8000,-51.30359669875692,-36.1354757952704,-17.445151506978068,no,pi3
8001,-108.34797100471575,-16.86512220819858,73.86161329090068,no,pi3
8002,-148.02056144330683,-28.75468728223842,-16.740602507801636,no,pi3
8003,21.482121774594713,-41.656805655750794,-17.9730231169075,no,pi3
8004,-166.96714110978527,-27.31632331220384,-16.605388047649374,no,pi3
8005,-212.55318389027764,-29.858474153985092,-52.82196282505545,no,pi3
8006,-164.69877294229266,-33.48674659860316,-53.278826627575924,no,pi3
8007,-16.409478026358272,-38.803691583796855,-17.70886311458712,no,pi3
8008,-111.1290203221193,-31.571629438072147,-17.00857403353151,no,pi3
8009,-170.67780405187114,-33.07639004022101,-53.14120845364914,no,pi3
8010,-70.24895876210672,-34.6491072948631,-17.29565292026145,no,pi3
8011,-152.7292275811525,-34.42347383188474,-53.34344154107082,no,pi3
8012,44.20234467117231,-28.49108897340053,72.69035638480509,no,pi3
8013,-132.78882220083474,-35.94177645561404,-53.418181460299245,no,pi3
8014,-103.24549578778812,-32.92648961959378,-21.67978528374803,no,pi3
8015,-1.1772998927276317,-45.98147693981478,-54.396391945224366,no,pi3
8016,-217.5446074694362,-29.476773939708114,-52.82280449494101,no,pi3
8017,-37.43744521010273,-37.931554970397215,-22.15194683550049,no,pi3
8018,-171.67752105585936,-32.978528160348596,-53.22316162189951,no,pi3
8019,-118.20180520446546,-31.81677424415846,-21.586943639797635,no,pi3
8020,-44.32511240072823,-36.66635279716623,-17.49137595666737,no,pi3
8021,45.41348871421676,-43.46363544470013,-18.12989998282556,no,pi3
8022,-220.80854269678045,-23.210308029862947,-16.220162535190685,no,pi3
8023,-116.11464768159114,-31.196056751060556,-16.97446233529348,no,pi3
8024,-97.26151110613299,-33.395456423735496,-21.721393773589618,no,pi3
8025,-50.03022526917892,-42.28178528416339,-54.01446964864875,no,pi3
8026,-57.00921886702165,-41.71865763169805,-53.95926728518053,no,pi3
8027,-150.01687363273723,-28.586996759693122,-16.731151828281668,no,pi3
8028,-158.71119963865488,-33.98837202155316,-53.22637617521406,no,pi3
8029,-0.4972865707966134,-40.06044138801467,-18.108956811751323,no,pi3
8030,-170.95512727693688,-27.01613316483867,-16.573009901476254,no,pi3
8031,-50.03064073349783,-42.289660900548455,-54.01606464555817,no,pi3
8032,-120.31275271607191,-15.910614142762272,73.95108281407062,no,pi3
8033,-181.64352649679938,-32.215205285710816,-53.047014215145,no,pi3
8034,-16.133986871526712,-44.828636625938515,-54.35652570109505,no,pi3
8035,-231.50034359916833,-28.45985610244719,-52.69704971783871,no,pi3
8036,11.302316375474808,-25.991020444367685,73.01986384413024,yes,pi3
8037,-89.19478025544943,-33.216863579577094,-17.1767686828436,no,pi3
8038,-186.6311711343787,-31.843803383852265,-53.092574931489665,no,pi3
8039,-130.79589387458762,-36.12795281512388,-53.44401495621519,no,pi3
8040,-61.27624429935033,-35.37866782315832,-17.374868481748013,no,pi3
8041,-139.76842584420896,-35.40522097201893,-53.44572527729131,no,pi3
8042,-124.09298374774738,-30.597794544023596,-16.92869023305969,no,pi3
8043,-107.14178845850059,-31.894477186287737,-17.038235647909843,no,pi3
8044,-184.63760695557818,-32.012512161384656,-53.11021498775428,no,pi3
8045,-52.30235948630303,-36.0679072302743,-17.442284226554467,no,pi3
8046,-254.805644885218,-21.381228540123118,-20.609406620060586,no,pi3
8047,-216.54391282901827,-29.57453950786251,-52.87886519901586,no,pi3
8048,-51.51453705104949,-21.17062251578121,73.44217243911334,no,pi3
8049,-98.3765186927715,-17.633461540657848,73.7931408838915,no,pi3
8050,-19.48923222873926,-39.35519344423791,-22.29803660493737,no,pi3
8051,-201.58548791622118,-30.701951785583116,-52.9045400350108,no,pi3
8052,-189.6232117603841,-31.614905103125633,-53.07654889262917,no,pi3
8053,-154.72412644688436,-34.25425612870448,-53.329315764238444,no,pi3
8054,-145.2383682857762,-14.057648314418833,74.12728517389688,no,pi3
8055,-201.5889367425463,-30.75206491734847,-52.94044765779529,no,pi3
8056,-169.68040080703173,-33.14659317698851,-53.14055024706802,no,pi3
8057,-81.42610417953725,-18.910084330046917,73.6618556525598,no,pi3
8058,-150.0183619176467,-28.599184913059013,-16.746458302908515,no,pi3
8059,-66.46991423862919,-20.048616874960402,73.54554416620535,no,pi3
8060,-57.01180900872388,-41.718383367372226,-54.05055295592605,no,pi3
8061,-202.58646411275024,-30.658664887646683,-52.92396261875455,no,pi3
8062,-143.24515568203185,-14.214254530622398,74.14030958150715,yes,pi3
8063,-94.17911208897728,-32.848845941857526,-17.131030409805067,no,pi3
8064,-248.44049797194805,-18.742685324765517,-1.385137638926544,no,pi3
8065,-9.520493290952121,-40.088874019749014,-22.372166948943864,no,pi3
8066,-19.398557348240935,-38.57375560538494,-17.678403963008925,no,pi3
