,x,y,z,label,pi
9904,141.4087753701657,-56.86036585756789,-55.414042118268874,no,pi3
9905,268.55129889343,-45.58798811559963,71.13058853107874,no,pi3
9906,-28.463401342238484,-38.61690522860471,-22.221992018267294,no,pi3
9907,90.55886722004733,-52.96725878690605,-55.02802739836857,no,pi3
9908,-188.11364785977855,-10.778100842562466,74.44007525208923,no,pi3
9909,-133.06517022533563,-29.90495896726251,-16.84918609653429,no,pi3
9910,-113.12493752987967,-31.440486325936963,-17.001134535809125,no,pi3
9911,40.706479128154456,-49.14828988421458,-54.656560703737476,no,pi3
9912,20.763362811236046,-47.675107966436975,-54.52494787948448,no,pi3
9913,-106.87180734916024,-37.94278286299613,-53.732777241090204,no,pi3
9914,-126.80505076085011,-36.424329705076694,-53.4541265669285,no,pi3
9915,189.89697135446718,-55.30414231589112,-23.812487753657003,no,pi3
9916,-200.959672227053,-25.524654761824667,-20.9765941491269,no,pi3
9917,-201.58994976196712,-30.723783861567412,-53.00617116012348,no,pi3
9918,149.89431724458424,-36.545284543346725,71.97220663472858,no,pi3
9919,-236.97182533632574,-7.05786610972986,74.78323429990617,no,pi3
9920,-173.66889832169073,-32.82683455544958,-53.11201324512315,no,pi3
9921,-214.03802866215673,-8.812941360074246,74.62643243817901,no,pi3
9922,-42.05504170686663,-42.87921648550288,-54.076828314166356,no,pi3
9923,-40.33639756725388,-36.97253217371551,-17.531324704756916,no,pi3
9924,-107.14078967805523,-31.878050836609457,-17.037394662036867,no,pi3
9925,-176.03289209184905,-27.425476242066008,-21.16034623287626,no,pi3
9926,89.21499862094286,962.3375868756074,18.97252909212709,yes,pi3
9927,-106.86363691085333,-37.950170109947955,-53.60375163034764,no,pi3
9928,12.41737366447511,-41.77338840031788,-22.527130945968747,no,pi3
9929,32.24218797933347,-27.562704793902487,72.84938665316828,no,pi3
9930,-132.78902777192377,-35.929980053139,-53.40979919780148,no,pi3
9931,-40.05896593280214,-42.98559910975431,-54.149879101701075,no,pi3
9932,-185.63257949909837,-31.909349760654294,-53.02178824246991,no,pi3
9933,-225.51696769503988,-28.906717001435208,-52.74426790940087,no,pi3
9934,-177.6602899034599,-32.56947453959528,-53.11359588806922,no,pi3
9935,-162.19043489707025,-12.778464623143947,74.20984368553492,no,pi3
9936,42.42225111813651,-43.25301692359272,-18.123964106378526,no,pi3
9937,403.64223661268323,-76.79747836107788,-57.289743750739774,no,pi3
9938,-208.568276342881,-30.18479325785612,-52.951124555896776,no,pi3
9939,-113.12515822041927,-31.40788070287869,-17.007339001888305,no,pi3
9940,-237.96925460800065,-7.002229065162812,74.79274586332807,no,pi3
9941,-240.7503004689072,-21.693133605896854,-16.069046537324045,no,pi3
9942,2.815231803914445,-46.29694694934292,-54.39625198186601,no,pi3
9943,87.08113423695303,-31.72134835474188,72.45323429519442,no,pi3
9944,-234.8674914338508,-22.954599987021503,-20.783440359013152,no,pi3
9945,-102.87781280047193,-38.21794468743381,-53.724038433722214,no,pi3
9946,-149.7404719934783,-34.68161148250511,-53.30662912618632,no,pi3
9947,120.19246568340739,-49.215686397427575,-18.69684748424164,no,pi3
9948,-77.32062736043758,-34.91915735395813,-21.872470724511807,no,pi3
9949,113.00528482145691,-33.7111153543153,72.26251596741294,no,pi3
9950,5.805649535331258,-46.540600490289535,-54.415549207271695,no,pi3
9951,242.6250283818138,-43.60110885422162,71.31703921994057,no,pi3
9952,-78.98730032558686,-15.391320616248827,96.17732888589873,no,pi3
9953,-180.65201043724403,-32.3249085633522,-53.16549130550186,no,pi3
9954,184.79488847649438,-39.168684438695,71.750695760163,no,pi3
9955,-79.94531286432336,-39.97551968945184,-53.8838872053772,no,pi3
9956,-171.16356973506922,-12.074890275669857,74.30898672199072,no,pi3
9957,-198.96435137071123,-25.634462759804038,-20.98600083731561,no,pi3
9958,-108.23165136092744,-32.55338338123308,-21.6489240179735,no,pi3
9959,-91.90827930661438,-39.085388888299725,-53.71205572622325,no,pi3
9960,-88.91611646800708,-39.265838789586994,-53.80445538372774,no,pi3
9961,-46.08379073793745,-17.830286966947906,95.84471422432155,no,pi3
9962,-182.01429077754304,-26.91519331429163,-21.09352750755517,no,pi3
9963,139.41501742746345,-56.7003672954076,-55.45597676821019,no,pi3
9964,-44.41603568185051,-37.42577116431648,-22.123804168746798,no,pi3
9965,-157.71497238233556,-34.019449928081606,-53.29719273792645,no,pi3
9966,22.270502458641182,-26.81393526233297,72.9205533895391,no,pi3
9967,178.8140694241142,-38.74080849516401,71.77879374020834,no,pi3
9968,-177.93646968751847,-26.491373312528143,-16.5325401767121,no,pi3
9969,275.0188331694584,-67.04587049988211,-56.35604630241501,no,pi3
9970,-147.7901941644457,-10.117679746865651,96.5502562706471,no,pi3
9971,-110.34175696452155,-16.70928252782588,73.83323468723968,no,pi3
9972,-90.3098752016696,-0.7508652640131748,179.68125932526166,yes,pi3
9973,114.37954221314502,966.2024646687371,-8.420728087688216,yes,pi3
9974,-205.57595792884203,-30.418276932614653,-52.89469582699768,no,pi3
9975,-62.00133838385556,-41.368958228480984,-54.050683201255296,no,pi3
9976,-170.6766750240207,-33.0841716748288,-53.141057265845326,no,pi3
9977,-92.39499541521617,-18.07245140531285,73.73691277147176,no,pi3
9978,-170.6766023210246,-33.066464278162115,-53.14165936726921,no,pi3
9979,-52.06662042674618,-17.414367544837333,95.9114331887588,no,pi3
9980,-179.65073608888392,-32.36145063581137,-53.06971980282313,no,pi3
9981,-132.78841282164782,-35.937968089327796,-53.40901344678312,no,pi3
9982,-216.9125820639282,-24.299180298228826,-20.86476099127953,no,pi3
9983,-160.98462410178146,-27.788375751092737,-16.654615425261397,no,pi3
9984,92.06677982391552,-32.130143249574715,72.40772200219423,no,pi3
9985,-67.25698553967013,-34.88933756865669,-17.31866608549993,no,pi3
9986,-131.79517836439828,-36.024212419188004,-53.43977130106559,no,pi3
9987,-203.58071306280928,-30.542226401387357,-52.89108696387148,no,pi3
9988,-185.64175429685923,-31.961527823994768,-53.096057752589395,no,pi3
9989,96.53816936942795,-53.41222919677648,-55.087557948973135,no,pi3
9990,54.4789686836489,969.6924271865483,-7.7974740430525245,yes,pi3
9991,-2.4481783959562633,-39.82841605954213,-17.797930783501737,no,pi3
9992,287.70343649003036,-61.941061325612445,-19.891541678780992,no,pi3
9993,-13.507188590582793,-39.76448399638765,-22.332158496002865,no,pi3
9994,-187.99657113905502,-26.477018702414323,-21.06196731200408,no,pi3
9995,-241.96080187291037,-6.685397842302657,74.79637527498161,no,pi3
9996,-113.88544729746032,-12.700813142686114,96.44088974239396,no,pi3
9997,-184.00746932235114,-26.77813765907855,-21.096689019235374,no,pi3
9998,-185.0059426303883,-26.69459522398476,-21.088988650640474,no,pi3
9999,-137.053318773117,-29.60278393916017,-16.821667277553747,no,pi3
10000,3.8121158132478317,-46.35026940674119,-54.47962156940081,no,pi3
10001,-105.35671980750064,-17.055652493830532,73.84326354616681,no,pi3
10002,92.0678901253915,-32.11478891393306,72.41278070291266,no,pi3
10003,-236.48384007975906,-28.054162749748873,-52.657322605881234,no,pi3
10004,-32.0828325690239,-43.64177075640159,-54.22046345720047,no,pi3
10005,297.58243279394225,-63.51263143806193,-24.597815023888998,no,pi3
10006,-109.22690796205245,-32.50723974204674,-21.643968157550415,no,pi3
10007,-39.430832411746124,-37.83209122948386,-22.15273060258665,no,pi3
10008,-154.76791265598806,-9.559359344668499,96.62889468668598,no,pi3
10009,-149.02181548449326,-28.712159403928343,-16.753976288837862,no,pi3
10010,-68.97933045558185,-40.82094011965241,-53.89614619397856,no,pi3
10011,-141.76058489890443,-35.27667506790345,-53.341397161935326,no,pi3
10012,-51.02803856770298,-42.21676940889514,-54.00636811471327,no,pi3
10013,-250.93259298294353,-6.00385290137533,74.88320387845168,no,pi3
10014,-123.30409688237631,-15.711668280240698,73.96291493591977,no,pi3
10015,-175.6632712177873,-32.710834010783394,-53.11194178261085,no,pi3
10016,-195.88321860237917,-25.08442547954703,-16.391446616521694,no,pi3
10017,-147.74701573231076,-34.80477815853056,-53.316637490740156,no,pi3
10018,-119.82706023758975,-36.94675497130881,-53.580838098520246,no,pi3
10019,-192.61208521987547,-31.375829768012398,-52.980491588317626,no,pi3
10020,-91.64006711704364,-3.4010279041699674,162.7403377569574,no,pi3
10021,-184.12473616643572,-11.079747149843886,74.41586459742454,no,pi3
10022,345.81274742870715,-72.44504825374126,-56.88023009586315,no,pi3
10023,674.5731388984553,-91.40677916175903,-22.690997888740736,yes,pi3
10024,-72.24361527280494,-34.543803514185235,-17.29806604405146,no,pi3
10025,-140.04446339696221,-29.36759471204713,-16.799994322666727,no,pi3
10026,-153.09845016882542,-29.157653283534987,-21.327554523879073,no,pi3
10027,-192.98192417767757,-26.126803985693893,-21.03768893029989,no,pi3
10028,3.5354290074147516,-40.31388616501744,-17.839379413627036,no,pi3
10029,104.14632522469614,-48.772671057452605,-23.19670699418496,no,pi3
10030,-140.76493882003982,-35.331768157746545,-53.432998745366355,no,pi3
10031,-123.09512980367762,-30.683510457906866,-16.92533592494044,no,pi3
10032,-98.92942416562317,-13.753344477360134,96.23488244168779,yes,pi3
10033,-63.47859716527298,-20.28569153040497,73.53304971705616,no,pi3
10034,-214.91816383716767,-24.43769284466091,-20.870825993087916,no,pi3
10035,-60.37176358316188,-36.213831608081755,-22.009377266711457,no,pi3
10036,286.9846660666141,-67.93612715169247,-56.447158205340195,no,pi3
10037,-165.1814361288282,-12.532359289103127,74.27740420030113,no,pi3
10038,-44.05055779976935,-42.7197278364049,-54.144801733025496,no,pi3
10039,-101.36683090873261,-17.38633452792485,73.81475633825312,no,pi3
10040,-2.5387367234341096,-40.6132886316504,-22.417449519361647,no,pi3
10041,-19.12132001428888,-44.58656352713149,-54.313101931960546,no,pi3
10042,170.04976801087068,-52.97759813217874,-19.043348811386853,no,pi3
10043,674.3641511763011,-76.48397383077527,68.20320840134349,no,pi3
10044,135.1514784708888,-50.31175502933052,-18.783984883100413,no,pi3
10045,-103.3624103827722,-17.228073170068303,73.81806882637805,no,pi3
10046,-83.21011850319115,-33.68506539746247,-17.208919281547818,no,pi3
10047,-113.8845607956108,-12.696132187734182,96.44046163190252,yes,pi3
10048,-150.73421371044626,-34.560881517882365,-53.35619725154301,no,pi3
10049,90.28116385261336,-46.903686320791614,-18.465615050775416,no,pi3
10050,0.5441608646003334,-40.07629579373932,-17.812772245453516,no,pi3
10051,-234.7675919489641,-22.122558254978824,-16.1131084361341,no,pi3
10052,281.0026305659915,-67.50513038694487,-56.410755181905394,no,pi3
10053,-181.64441104840418,-32.21914150204722,-53.048934132717164,no,pi3
10054,-100.37083269739153,-17.46892314737298,73.76046544053713,no,pi3
10055,-185.63524671483356,-31.95926300284819,-53.04446720228632,no,pi3
10056,-26.10469590434103,-44.08445486412702,-54.29311282616716,no,pi3
10057,-14.621675619453354,-24.006978767385938,73.18772993980429,no,pi3
10058,-183.91656768743454,-26.026959909791554,-16.48226830707755,no,pi3
10059,148.02039434609878,-52.105649864250346,-23.50476136984408,no,pi3
10060,-64.98802332380426,-41.13461151317277,-53.91565971969976,no,pi3
10061,-166.69399508225735,-33.398644289847276,-53.210213741876714,no,pi3
10062,128.40627043429285,-31.172814849566855,94.68240279174377,no,pi3
10063,-59.28237903040039,-35.51347653318792,-17.39115100863323,no,pi3
10064,-151.73350469685795,-34.49908204573054,-53.27245612108731,no,pi3
10065,69.13467133831345,-30.387842753833052,72.57416384738984,yes,pi3
10066,-86.96407941108683,-14.758055870882549,96.24715134993396,no,pi3
10067,87.2901473297615,-46.68571463178892,-18.448458821829103,no,pi3
10068,575.6533951263353,-68.9836260269337,68.90548809495662,yes,pi3
10069,143.12776994789618,-50.94341447298563,-18.85099997399106,no,pi3
10070,-166.9659590727295,-27.307825095439764,-16.599810086602346,no,pi3
10071,-189.11133668612285,-10.725569561009701,74.46162107049891,no,pi3
10072,-120.8668027250963,-12.189535549828882,96.47534081107982,yes,pi3
10073,-160.70690327995433,-33.84777180015031,-53.212813258069566,no,pi3
10074,-55.01462601855743,-41.891413905404704,-53.97837970741445,no,pi3
10075,412.61551676262604,-77.50070174717514,-57.37712023415599,no,pi3
10076,-217.81744478141647,-23.409200519244934,-16.233064882378606,no,pi3
10077,143.40274724048794,-57.026399409712816,-55.425897706684445,no,pi3
10078,-51.02754398931119,-42.19067881508543,-54.08954253245657,no,pi3
10079,-144.12483640103525,-29.853650308052625,-21.394431103857094,no,pi3
10080,607.6734836568922,-87.11613775536043,-26.846572381944704,yes,pi3
10081,-81.21769286324782,-33.862878220881804,-17.23200656737649,no,pi3
10082,-157.71558688839195,-34.074152426700785,-53.31135148129436,no,pi3
10083,-177.65686203250004,-32.55046907867374,-53.07890595716359,no,pi3
10084,-3.167133850823133,-45.84145805155769,-54.352364959082124,no,pi3
10085,-144.7957330899582,-10.310144378714064,96.66474957953209,yes,pi3
10086,75.32559525749365,-45.78877013241226,-18.360707588402025,no,pi3
10087,-224.00988031808708,-8.064945973154122,74.66104001047081,no,pi3
10088,433.5527038746429,-79.0634196816455,-57.59334066206317,no,pi3
10089,54.17742434819715,-29.27064379368782,72.64344755535168,yes,pi3
10090,2.4461402158406464,-41.02477779366633,-22.45333016944405,no,pi3
10091,13.296074278095979,-26.139803215161418,72.96829671851019,no,pi3
10092,349.314670918835,-51.69803198972345,70.54769454794743,no,pi3
10093,-136.26633090299816,-14.736446657743002,74.06014682740877,no,pi3
10094,-145.12303181828327,-29.765384060087612,-21.385487327138826,no,pi3
10095,431.19164285352343,-73.68349394544988,-25.56012879964613,yes,pi3
10096,683.4550650402456,-92.87912328553273,-27.374051180269188,yes,pi3
10097,214.91465977915342,-56.41462485524325,-19.391983424401932,no,pi3
10098,135.9384865428972,-35.4424183223247,72.08962646945362,yes,pi3
10099,-106.86425339910303,-37.92384992240268,-53.6714651142904,no,pi3
10100,290.92780366510783,-43.56138681090485,93.49699276028899,yes,pi3
10101,-204.06717523838347,-9.580635327836056,74.55305482342027,no,pi3
10102,-173.04105392826196,-27.6553727495916,-21.18539992369878,no,pi3
10103,45.649207123983985,-24.767267712338345,95.19599007762788,no,pi3
10104,-150.7406194221192,-34.63051788520009,-53.32363808765026,no,pi3
10105,-78.4370393449225,-19.14760558376279,73.62942810619413,no,pi3
10106,-127.80162432532002,-36.307604988138806,-53.42981976077157,no,pi3
10107,-152.7292860644383,-34.42419520019864,-53.26112864039331,no,pi3
10108,50.27923352510464,-11.4641134115626,178.63298502084254,no,pi3
10109,13.296179520597208,-26.138645491548615,72.93955553915696,no,pi3
10110,-197.5985618023924,-31.039849081328462,-52.94038222088703,no,pi3
10111,-143.75856761370105,-35.10299477578093,-53.426519618317045,no,pi3
10112,207.93500248584752,-55.89618309668461,-19.334461840008903,no,pi3
10113,169.32231984203167,-58.955291539774386,-55.711731574957874,no,pi3
10114,-190.9874072567388,-26.280665030975065,-21.05658858259454,no,pi3
10115,-45.321488052556035,-36.555084434861065,-17.474184084447227,no,pi3
10116,-184.00994994072258,-26.798595100847105,-21.10948719352096,no,pi3
10117,90.18965204005832,-47.662503302973604,-23.07365953189974,no,pi3
10118,-100.88148153087407,-38.4142755553435,-53.643915916683696,no,pi3
10119,-97.17077997961883,-32.66117306539035,-17.123355081295347,no,pi3
10120,-135.1523644952816,-30.53371349157328,-21.4622395248244,no,pi3
10121,-47.4088709874124,-37.22297432521478,-22.093082642169367,no,pi3
10122,161.85946931378786,-37.47323220792029,71.84783408683356,no,pi3
10123,-43.05888534416573,-42.7883239042633,-54.107670284653864,no,pi3
10124,373.7311701290177,-74.5169652901379,-57.146499253872996,yes,pi3
10125,-89.28541112432532,-33.987093701724085,-21.781458290926146,no,pi3
10126,19.279520071495785,-26.57571924780336,72.9449681933254,no,pi3
10127,93.27195086832543,-47.1492091435782,-18.48962154264027,no,pi3
10128,-131.79069470362097,-36.048270265214164,-53.41341265331268,no,pi3
10129,-242.8414098048832,-22.330493209055877,-20.705956044472902,no,pi3
10130,82.30467925849887,-46.31170342787353,-18.415289749658314,no,pi3
10131,-58.009977667668515,-41.64175862570592,-54.05600107792047,no,pi3
10132,-202.58467909328397,-30.662747934282727,-52.90806523358212,no,pi3
10133,14.777823408711706,-47.21797910812287,-54.57743633288986,no,pi3
10134,-84.9270692755567,-39.566481890792204,-53.8269658356355,no,pi3
10135,-167.68656012380478,-33.30723801638588,-53.23742791864985,no,pi3
10136,-234.49011650921366,-28.215974472043083,-52.67426823087254,no,pi3
10137,81.58433774653285,-52.308103862463895,-54.968914314312116,no,pi3
10138,274.53361012030314,-46.04749565011507,71.0912630634131,no,pi3
10139,-196.8776120366727,-25.025986383011613,-16.387910382648823,no,pi3
10140,200.2384490335594,-61.362272531524866,-55.82745020290088,no,pi3
10141,-122.18949604686055,-31.49351710284763,-21.54901482753831,no,pi3
10142,395.6668103560722,-76.19558041651017,-57.23453567752431,no,pi3
10143,-158.20147126167709,-13.065617623726444,74.25551682601755,no,pi3
10144,-132.79080221762956,-35.96964167334202,-53.508587407665964,no,pi3
10145,-193.61307879856471,-31.316922203598864,-52.99327749018826,no,pi3
10146,9.426971512702783,-41.519375741637084,-22.49489821479656,no,pi3
10147,-57.287862756493624,-35.664713303047364,-17.396611981542183,no,pi3
10148,56.3806100564975,-44.316471065433845,-18.221138506624815,no,pi3
10149,-143.75593029895526,-35.12249201132938,-53.41098631386225,no,pi3
10150,-206.57255494625755,-30.340066717622335,-52.876979394618076,no,pi3
10151,-201.58639527195805,-30.706788605685887,-52.90390487569965,no,pi3
10152,-112.84753712288033,-37.506647194359964,-53.566105230223535,no,pi3
10153,172.83012138308362,-38.287803086975806,71.79107656016936,no,pi3
10154,-154.0043852689392,-28.318214033976137,-16.71026997155351,no,pi3
10155,350.30940472266525,-51.782523144257574,70.52959558444239,yes,pi3
10156,252.80614348279542,-59.28791830742258,-19.643249832122027,no,pi3
10157,-128.70088462902277,-1.9501272413828357,154.35401704354743,no,pi3
10158,-204.58094168449372,-30.481660252049544,-52.90853120465245,no,pi3
10159,-6.1586330145149475,-45.61032591697401,-54.326242392779,no,pi3
10160,3.3261890788169675,-25.360462858338597,73.05935961662179,no,pi3
10161,-125.20792765051736,1.9036048558398455,179.89344499500257,no,pi3
10162,35.43132151031951,-42.74958781586426,-18.137475145557932,no,pi3
10163,-211.83481096401647,-23.894907389319354,-16.28708592365996,no,pi3
10164,56.17253557518103,-29.36474978058358,72.67437564459199,no,pi3
10165,116.99365337577609,-34.035996834197114,72.19422315846089,no,pi3
10166,-175.66308626335393,-32.660015486274354,-53.17502424460703,no,pi3
10167,19.76643960252612,-47.55886558122384,-54.50822307106929,no,pi3
10168,-203.5825895744713,-30.542332058291905,-52.97988031350826,no,pi3
10169,-53.298315229655664,-36.00162236669944,-17.435363672428704,no,pi3
10170,-165.06347900846222,-28.2648964715225,-21.24731489866416,no,pi3
10171,94.54681323489928,-53.29945791447105,-55.06350025424072,no,pi3
10172,-251.9324306098551,-5.9329747390943925,74.86766132150125,no,pi3
10173,-112.33482744058759,-16.56093917324017,73.89029539174491,no,pi3
10174,-192.9819872791096,-26.09381045537267,-21.02798687266319,no,pi3
10175,47.1952297988309,-28.7115892110238,72.6871004024766,no,pi3
10176,-154.72234671441933,-34.25891345938298,-53.24434506077714,no,pi3
10177,-51.30325163103503,-36.090554927609844,-17.430553390011124,no,pi3
10178,-133.78484806471639,-35.90582491478774,-53.4024995834698,no,pi3
10179,-179.65066248587993,-32.35741552631675,-53.14944283538209,no,pi3
10180,263.1528022490948,-31.870445100485973,151.50918797297174,no,pi3
10181,-219.81136453460377,-23.305528721550264,-16.22590553715905,no,pi3
10182,31.45355651265694,-42.46005945214704,-18.048533022716196,no,pi3
10183,23.477668412184453,-41.82634143274807,-17.983103319209096,no,pi3
10184,-166.6916159323811,-33.401982329794244,-53.18684555198977,no,pi3
10185,130.44211239996332,-56.02065240294915,-55.30709453325695,no,pi3
10186,39.22064799145953,-28.137371751451592,72.74709560436283,yes,pi3
10187,-118.20013703062135,-31.795152781980594,-21.573205455669743,no,pi3
10188,-114.84076541167835,-37.32743298458723,-53.619256218252275,no,pi3
10189,59.16332821397615,-29.627932037814052,72.65152995673203,no,pi3
10190,8.755483811114798,-22.019943695815222,95.47353051327009,yes,pi3
10191,-239.96738419023538,-6.83518502708927,74.78310464222295,no,pi3
10192,-113.12508596454344,-31.388781506049845,-16.999287783183348,no,pi3
10193,-210.04984680124986,-9.10695228184513,74.60192059725287,no,pi3
10194,-171.6747617744017,-32.99274663603771,-53.20566544932305,no,pi3
10195,-50.5156993419917,-21.284593490928756,73.43494487862574,no,pi3
10196,-98.88694896793838,-38.51743176900442,-53.72812071863943,no,pi3
10197,26.376386900341604,-42.80738363326758,-22.612360769376707,no,pi3
10198,-6.159287532409641,-45.621345861062466,-54.415946688889264,no,pi3
10199,23.568713265084103,972.0456047223649,-7.5950659162648435,yes,pi3
10200,-90.19026307031551,-33.16134723111646,-17.166441344504836,no,pi3
10201,-120.8222586358855,-36.84071680000963,-53.48314423223584,no,pi3
10202,-175.03493576052966,-27.503379401487255,-21.168729662202733,no,pi3
10203,98.52939482379709,-53.555822919326054,-55.20712151555524,no,pi3
10204,140.13399268961538,-50.67802119847365,-18.828451604051338,no,pi3
10205,-108.87124107668248,-37.782746165920514,-53.662350074537684,no,pi3
10206,-114.84007597442852,-37.303911313614584,-53.529552677179254,no,pi3
10207,-64.35799177028775,-35.89858501809409,-21.960632679956753,no,pi3
10208,-160.98356846202014,-27.779507837309858,-16.656780530556272,no,pi3
10209,137.05270643419576,-51.236498566750754,-23.422252825170872,no,pi3
10210,-102.15456212301218,-32.24367767705425,-17.07386271194362,no,pi3
10211,202.74251119027963,-40.57033205507226,71.59413376223935,no,pi3
10212,-82.93341112226894,-39.75408874183634,-53.85232720990443,no,pi3
10213,-190.1076754836853,-10.62696554835494,74.42105923877887,no,pi3
10214,-74.95707319815487,-40.36540557861049,-53.828450630249506,no,pi3
10215,2.7730641882171123,-21.585577541286035,95.5956789748133,no,pi3
10216,-155.99799595479536,-28.140826949801347,-16.67827913571768,no,pi3
10217,-57.90791053433404,-7.368012692225705,153.84083237293052,no,pi3
10218,116.48105091160136,-54.956129550126185,-55.29575027474606,no,pi3
10219,-216.0310416375195,-8.638238033131158,74.64398047539336,no,pi3
10220,-125.09000310925157,-30.517774812654956,-16.911105226423796,no,pi3
10221,221.8933631136002,-56.955183113524846,-19.441287885450986,no,pi3
10222,-179.02321812680077,-27.19680266079647,-21.13867505606412,no,pi3
10223,-170.67694732231587,-33.045700511042554,-53.13548277051417,no,pi3
10224,-160.70574209044636,-33.84103502859874,-53.21155759099928,no,pi3
10225,151.37645860888478,-57.59836724612338,-55.58395741055975,no,pi3
10226,-167.96200813334008,-27.230083580835487,-16.598565521688187,no,pi3
10227,-23.83396475135666,-8.50241976258836,162.27787487995562,no,pi3
10228,-133.78490284428233,-35.89080705406742,-53.40554445964451,no,pi3
10229,-186.63770163468442,-31.893863909260848,-53.070690769627596,no,pi3
10230,-185.63373394649147,-31.94502047958398,-53.022428218655776,no,pi3
10231,-229.99287559765222,-7.613748290413444,74.73230921873505,no,pi3
10232,132.94509103711803,-35.272009857938286,72.06302218918233,no,pi3
10233,-225.79477830092299,-22.840363002241862,-16.17475596963193,no,pi3
10234,251.8083865022934,-59.21755382721443,-19.642911860896678,no,pi3
10235,-3.445047888975179,-39.76684715448802,-17.789519879081737,no,pi3
10236,-138.77157532086258,-35.51064367089963,-53.445004383988156,no,pi3
10237,-84.92744664387673,-39.628606895491586,-53.75890324772327,no,pi3
10238,-166.9650835891093,-27.305478450806056,-16.604180935360166,no,pi3
10239,17.04378552643196,-11.707838891692429,161.99500913018468,no,pi3
10240,170.32338110469902,-59.080274742189694,-55.62606263621953,no,pi3
10241,-15.61802653966176,-23.93553224419386,73.18969392864726,no,pi3
10242,-194.60568364227674,-31.244207529227523,-52.96796658429554,no,pi3
10243,54.17749853925358,-29.212788967487832,72.66264548172295,no,pi3
10244,-6.201852769380804,-20.902560729405273,95.57924503270469,yes,pi3
10245,341.8211773854173,-72.12244151585399,-56.866074637550746,no,pi3
10246,466.181083986667,-75.54636982331878,-21.184278300877263,no,pi3
10247,5.321677575980005,-25.49620677760839,73.0452846438495,no,pi3
10248,-137.05422877535003,-29.599478743304587,-16.826155258877897,no,pi3
10249,280.5164916501109,-46.47861868403032,71.05436805804183,no,pi3
10250,-159.19815555512457,-12.948009277129476,74.23677950633746,no,pi3
10251,-148.74294284470656,-34.7313036143314,-53.38275996617619,no,pi3
10252,-46.04185172350921,-42.53692235706736,-54.04123248741849,no,pi3
10253,-173.67157380785872,-32.86114632075015,-53.2106517701587,no,pi3
10254,-129.2853259338801,-15.265571434460913,74.01611264115887,no,pi3
10255,-94.89861714685058,-38.826274876481,-53.67682601725513,no,pi3
10256,242.74385997258304,-59.29060204568348,-24.190490178264668,no,pi3
10257,-1.450116172801347,-39.94731234513291,-17.80719163921342,no,pi3
10258,-132.0733003455916,-29.995686178343668,-16.900762096277344,no,pi3
10259,120.47051808844199,-55.23343673309355,-55.328701368736866,no,pi3
10260,-117.3202913682524,-16.1830479532515,73.92583379743927,no,pi3
10261,-155.21063556610952,-13.314537092753925,74.15943336869609,no,pi3
10262,-103.87392329360634,-38.17363390902653,-53.70707788981918,no,pi3
10263,-126.17847948056658,-31.223927681703444,-21.521464999909384,no,pi3
10264,-164.1827340195527,-12.599596270180204,74.26490141999945,no,pi3
10265,42.698319688352434,-49.333615384156246,-54.76006242648043,no,pi3
10266,-171.67412477879938,-32.99940578083518,-53.12233532141225,no,pi3
10267,-100.36974189768527,-17.46315435705503,73.80573591321823,no,pi3
10268,43.69271876469521,-49.39410160157653,-54.784830432016946,no,pi3
10269,-152.73130602370625,-34.43239332254186,-53.34337775464131,no,pi3
10270,-179.64992593295756,-32.35150970478819,-53.054539656131055,no,pi3
10271,-21.395082332171732,-38.41497168308714,-17.68686293699775,no,pi3
10272,33.44694967026423,-42.59128001370492,-18.05998740671621,no,pi3
10273,-148.74089607227452,-34.77495786939481,-53.29844950170191,no,pi3
10274,15.776976787970698,-47.28420581599155,-54.56348413797459,no,pi3
10275,179.92741223277417,-54.50607886177293,-23.730779188076465,no,pi3
10276,-129.2859703008978,-15.255832979703387,73.98611821288254,no,pi3
10277,-93.18188182754074,-32.95552260695709,-17.142086542819797,no,pi3
10278,131.16298299542578,-50.00530469887923,-18.755929793142844,no,pi3
10279,33.993050737632416,-12.980816067653898,161.82517402295161,no,pi3
10280,-247.94397507337192,-6.227882846620892,74.83674275292464,no,pi3
10281,-52.02380825369914,-42.09556834510845,-53.9913330620364,no,pi3
10282,-210.05021971464421,-9.110208052388876,74.58777416172177,no,pi3
10283,-232.98223038729031,-7.378708053520117,74.75910061403046,no,pi3
10284,-15.135015403230039,-44.95461910716758,-54.28413678959737,no,pi3
10285,-249.81773379781416,-21.771200417268364,-20.63388119181712,no,pi3
10286,-181.92267021517034,-26.189137551142156,-16.506672528048156,no,pi3
10287,-201.07496794817973,-9.77489159858783,74.53636990299545,no,pi3
10288,-63.27130787943727,-35.22460297746707,-17.365048565757995,no,pi3
10289,106.51151803718547,-54.22304671756321,-55.14805956420696,no,pi3
10290,-186.99993487653302,-26.55783372703234,-21.081549707254258,no,pi3
10291,-221.53369982985313,-29.214588456038992,-52.79521769112335,no,pi3
10292,60.91641918074857,-15.030553681794048,161.68835263489663,yes,pi3
10293,283.7098008071006,-61.68055676941482,-19.906877967794156,no,pi3
10294,183.28948517446509,-60.02271277147876,-55.69079592033113,no,pi3
10295,-155.72515496360685,-34.22084809676164,-53.34238543258664,no,pi3
10296,-94.38752020857902,-17.92620352145811,73.76483443736812,yes,pi3
10297,-42.54402006000143,-21.83675491235443,73.36728869356551,no,pi3
