humidity,temperature,experiment,pi
-0.956549155324735,0.9974744204761332,1,pi4
-1.0419432412767864,1.4557313992900904,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
2.4592142827573236,-2.2103244312215673,1,pi4
-0.10260829580422033,0.38646511539085693,1,pi4
1.7760615951409118,-1.5993151261362908,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
-0.1880023817562718,0.23371278911953788,1,pi4
-1.1273373272288378,0.9974744204761332,1,pi4
0.6659384777642429,-0.5300488422370574,1,pi4
-0.5295787255644776,0.539217441662176,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
-1.0419432412767864,1.4557313992900904,1,pi4
-0.5295787255644776,0.539217441662176,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
0.6659384777642429,-0.9883058210510146,1,pi4
1.8614556810929632,-1.4465627998649717,1,pi4
0.4951503058601399,-0.2245441896944193,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
-1.0419432412767864,1.1502267467474523,1,pi4
-0.27339646770832327,0.38646511539085693,1,pi4
-1.0419432412767864,1.3029790730187714,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
1.263697079428603,-0.8355534947796955,1,pi4
0.8367266496683458,-0.6828011685083765,1,pi4
1.5198793372847574,-1.4465627998649717,1,pi4
0.4951503058601399,-1.1410581473223338,1,pi4
-1.0419432412767864,1.3029790730187714,1,pi4
0.6659384777642429,-1.1410581473223338,1,pi4
0.4951503058601399,-1.1410581473223338,1,pi4
2.9715787984696327,-2.5158290837642054,1,pi4
-0.27339646770832327,0.38646511539085693,1,pi4
0.6659384777642429,-0.5300488422370574,1,pi4
-1.1273373272288378,0.9974744204761332,1,pi4
0.06817987609988259,0.08096046284821883,1,pi4
-0.27339646770832327,0.38646511539085693,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
-1.0419432412767864,0.8447220942048141,1,pi4
-0.3587905536603747,0.38646511539085693,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
-0.3587905536603747,0.38646511539085693,1,pi4
-0.785760983420632,0.8447220942048141,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
2.4592142827573236,-2.057572104950248,1,pi4
0.5805443918121913,-0.9883058210510146,1,pi4
0.4951503058601399,-0.2245441896944193,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
0.15357396205193405,0.08096046284821883,1,pi4
-0.3587905536603747,0.23371278911953788,1,pi4
-0.10260829580422033,0.23371278911953788,1,pi4
-1.1273373272288378,0.9974744204761332,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
0.8367266496683458,-0.6828011685083765,1,pi4
0.6659384777642429,-1.1410581473223338,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
-0.956549155324735,0.9974744204761332,1,pi4
0.15357396205193405,-0.07179186342310023,1,pi4
-0.5295787255644776,0.539217441662176,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
-0.8711550693726835,0.8447220942048141,1,pi4
0.7513325637162943,-0.6828011685083765,1,pi4
0.6659384777642429,-0.5300488422370574,1,pi4
0.32436213395603697,-0.2245441896944193,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
-0.27339646770832327,0.38646511539085693,1,pi4
0.5805443918121913,-0.9883058210510146,1,pi4
-0.27339646770832327,0.38646511539085693,1,pi4
0.6659384777642429,-0.5300488422370574,1,pi4
1.8614556810929632,-1.5993151261362908,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
0.7513325637162943,-1.1410581473223338,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
2.4592142827573236,-2.2103244312215673,1,pi4
-0.956549155324735,0.8447220942048141,1,pi4
0.15357396205193405,0.08096046284821883,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
1.0075148215724488,-0.6828011685083765,1,pi4
0.32436213395603697,-0.07179186342310023,1,pi4
-0.785760983420632,0.6919697679334951,1,pi4
1.0075148215724488,-0.6828011685083765,1,pi4
0.4951503058601399,-1.1410581473223338,1,pi4
0.6659384777642429,-1.1410581473223338,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
-0.5295787255644776,0.539217441662176,1,pi4
-1.0419432412767864,1.3029790730187714,1,pi4
-0.956549155324735,0.9974744204761332,1,pi4
1.1783029934765517,-0.6828011685083765,1,pi4
1.434485251332706,-0.9883058210510146,1,pi4
-1.0419432412767864,1.3029790730187714,1,pi4
0.32436213395603697,-0.07179186342310023,1,pi4
-0.956549155324735,0.8447220942048141,1,pi4
0.32436213395603697,-0.2245441896944193,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
-1.0419432412767864,1.3029790730187714,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
1.434485251332706,-0.9883058210510146,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
2.2884261108532207,-1.904819778678929,1,pi4
-0.3587905536603747,0.539217441662176,1,pi4
-0.5295787255644776,0.539217441662176,1,pi4
-0.10260829580422033,0.08096046284821883,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
-0.27339646770832327,0.38646511539085693,1,pi4
-1.0419432412767864,1.1502267467474523,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
-0.956549155324735,0.9974744204761332,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
-1.0419432412767864,0.8447220942048141,1,pi4
2.117637938949118,-1.904819778678929,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
0.5805443918121913,-0.9883058210510146,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
0.32436213395603697,-0.07179186342310023,1,pi4
-0.3587905536603747,0.38646511539085693,1,pi4
0.4097562199080884,-0.2245441896944193,1,pi4
0.4951503058601399,-1.1410581473223338,1,pi4
-0.8711550693726835,0.8447220942048141,1,pi4
-0.27339646770832327,0.539217441662176,1,pi4
2.4592142827573236,-2.057572104950248,1,pi4
0.23896804800398552,-0.07179186342310023,1,pi4
-0.1880023817562718,0.38646511539085693,1,pi4
-0.10260829580422033,0.23371278911953788,1,pi4
0.15357396205193405,0.08096046284821883,1,pi4
2.203032024901169,-1.904819778678929,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
-0.01721420985216887,0.08096046284821883,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
-1.1273373272288378,0.9974744204761332,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
-0.956549155324735,0.9974744204761332,1,pi4
0.5805443918121913,-0.9883058210510146,1,pi4
0.5805443918121913,-0.3772965159657384,1,pi4
-1.0419432412767864,1.3029790730187714,1,pi4
0.4951503058601399,-0.2245441896944193,1,pi4
0.32436213395603697,-0.07179186342310023,1,pi4
-0.3587905536603747,0.539217441662176,1,pi4
0.32436213395603697,-0.2245441896944193,1,pi4
-0.3587905536603747,0.539217441662176,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
-1.0419432412767864,1.1502267467474523,1,pi4
-1.0419432412767864,1.3029790730187714,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
-0.01721420985216887,0.08096046284821883,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
-0.1880023817562718,0.38646511539085693,1,pi4
1.6052734232368089,-1.2938104735936526,1,pi4
-0.1880023817562718,0.38646511539085693,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
-0.1880023817562718,0.23371278911953788,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
-0.956549155324735,0.9974744204761332,1,pi4
-0.1880023817562718,0.08096046284821883,1,pi4
0.15357396205193405,0.08096046284821883,1,pi4
-0.3587905536603747,0.38646511539085693,1,pi4
0.5805443918121913,-1.1410581473223338,1,pi4
-0.7003668974685806,0.6919697679334951,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
2.203032024901169,-1.904819778678929,1,pi4
-0.956549155324735,0.8447220942048141,1,pi4
-0.8711550693726835,0.8447220942048141,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
0.23896804800398552,-0.07179186342310023,1,pi4
-1.1273373272288378,1.1502267467474523,1,pi4
-1.0419432412767864,0.9974744204761332,1,pi4
0.06817987609988259,0.08096046284821883,1,pi4
-1.0419432412767864,1.3029790730187714,1,pi4
-0.5295787255644776,0.539217441662176,1,pi4
0.6123905267420725,0.29237135954659405,1,pi5
-0.8373104467940697,-0.0995948889294204,1,pi5
-0.8373104467940697,-0.2955780131674276,1,pi5
-0.982280544147684,1.6642532292126444,1,pi5
0.03251013732761563,-0.6875442616434421,1,pi5
-0.11245996002599859,1.076303856498623,1,pi5
-0.982280544147684,-0.0995948889294204,1,pi5
-1.4171908362085266,1.8602363534506516,1,pi5
3.2218522791071287,-1.8634430070714854,1,pi5
0.4674204293884583,0.4883544837846012,1,pi5
0.03251013732761563,-0.8835273858814492,1,pi5
-0.6923403494404555,-0.2955780131674276,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
-0.25743005737961283,-0.6875442616434421,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
0.3224503320348441,0.4883544837846012,1,pi5
0.03251013732761563,-0.8835273858814492,1,pi5
-1.1272506415012982,1.4682701049746374,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
0.03251013732761563,-0.8835273858814492,1,pi5
-1.562160933562141,0.6843376080226085,1,pi5
-0.982280544147684,-0.0995948889294204,1,pi5
-0.5473702520868413,1.2722869807366302,1,pi5
-0.40240015473322704,1.2722869807366302,1,pi5
-1.562160933562141,0.4883544837846012,1,pi5
0.6123905267420725,-1.2754936343574637,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
1.9171214029246006,-0.6875442616434421,1,pi5
1.7721513055709863,-0.6875442616434421,1,pi5
-0.8373104467940697,-0.2955780131674276,1,pi5
0.17748023468122986,-0.6875442616434421,1,pi5
0.3224503320348441,-0.6875442616434421,1,pi5
-1.2722207388549125,1.8602363534506516,1,pi5
0.7573606240956867,0.29237135954659405,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
-1.1272506415012982,1.6642532292126444,1,pi5
0.9023307214493009,0.09638823530858681,1,pi5
-0.8373104467940697,-0.0995948889294204,1,pi5
0.17748023468122986,-0.8835273858814492,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
-0.5473702520868413,1.2722869807366302,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
2.352031694985443,-0.8835273858814492,1,pi5
-1.1272506415012982,-0.0995948889294204,1,pi5
-1.1272506415012982,1.8602363534506516,1,pi5
0.7573606240956867,-1.2754936343574637,1,pi5
0.3224503320348441,-1.0795105101194564,1,pi5
-0.40240015473322704,1.2722869807366302,1,pi5
-1.4171908362085266,1.8602363534506516,1,pi5
-1.9970712256229834,1.076303856498623,1,pi5
0.17748023468122986,-0.0995948889294204,1,pi5
-0.6923403494404555,-0.2955780131674276,1,pi5
0.03251013732761563,-0.6875442616434421,1,pi5
-0.11245996002599859,-0.8835273858814492,1,pi5
-0.8373104467940697,-0.49156113740543483,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
0.4674204293884583,-0.0995948889294204,1,pi5
-0.40240015473322704,1.2722869807366302,1,pi5
-0.25743005737961283,-0.49156113740543483,1,pi5
0.4674204293884583,-0.0995948889294204,1,pi5
-0.8373104467940697,-0.2955780131674276,1,pi5
-1.4171908362085266,1.8602363534506516,1,pi5
0.17748023468122986,-0.8835273858814492,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
-0.25743005737961283,-0.6875442616434421,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
-0.5473702520868413,1.2722869807366302,1,pi5
0.6123905267420725,-1.2754936343574637,1,pi5
0.17748023468122986,-0.8835273858814492,1,pi5
0.17748023468122986,-0.8835273858814492,1,pi5
-0.6923403494404555,1.2722869807366302,1,pi5
-0.8373104467940697,-0.2955780131674276,1,pi5
-0.8373104467940697,-0.0995948889294204,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
-0.982280544147684,-0.0995948889294204,1,pi5
-1.562160933562141,0.4883544837846012,1,pi5
-0.8373104467940697,0.8803207322606157,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
2.7869419870462857,-1.2754936343574637,1,pi5
-0.8373104467940697,1.6642532292126444,1,pi5
0.4674204293884583,-0.0995948889294204,1,pi5
-0.40240015473322704,1.8602363534506516,1,pi5
-0.8373104467940697,1.6642532292126444,1,pi5
-0.25743005737961283,1.076303856498623,1,pi5
0.17748023468122986,-0.8835273858814492,1,pi5
-0.8373104467940697,-0.2955780131674276,1,pi5
-1.4171908362085266,1.8602363534506516,1,pi5
2.9319120843999,-1.471476758595471,1,pi5
2.4970017923390575,-0.8835273858814492,1,pi5
0.03251013732761563,-0.6875442616434421,1,pi5
-0.40240015473322704,-0.6875442616434421,1,pi5
-1.4171908362085266,1.8602363534506516,1,pi5
0.4674204293884583,0.4883544837846012,1,pi5
1.482211110863758,-0.2955780131674276,1,pi5
1.0473008188029151,-0.0995948889294204,1,pi5
0.6123905267420725,-1.2754936343574637,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
0.03251013732761563,-0.8835273858814492,1,pi5
-1.2722207388549125,1.8602363534506516,1,pi5
0.3224503320348441,-1.0795105101194564,1,pi5
0.3224503320348441,-0.8835273858814492,1,pi5
-1.707131030915755,0.6843376080226085,1,pi5
0.3224503320348441,0.4883544837846012,1,pi5
-1.1272506415012982,1.4682701049746374,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
0.03251013732761563,0.8803207322606157,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
-0.11245996002599859,0.8803207322606157,1,pi5
-0.8373104467940697,-0.2955780131674276,1,pi5
0.03251013732761563,-0.8835273858814492,1,pi5
0.17748023468122986,-0.8835273858814492,1,pi5
0.03251013732761563,-0.8835273858814492,1,pi5
0.4674204293884583,-0.0995948889294204,1,pi5
-1.4171908362085266,1.8602363534506516,1,pi5
-0.11245996002599859,-0.8835273858814492,1,pi5
0.17748023468122986,-0.0995948889294204,1,pi5
-1.1272506415012982,1.6642532292126444,1,pi5
-0.5473702520868413,1.076303856498623,1,pi5
0.03251013732761563,-0.8835273858814492,1,pi5
0.3224503320348441,-0.8835273858814492,1,pi5
2.352031694985443,-0.8835273858814492,1,pi5
-0.8373104467940697,-0.0995948889294204,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
2.7869419870462857,-1.471476758595471,1,pi5
-0.5473702520868413,-0.2955780131674276,1,pi5
-0.8373104467940697,-0.49156113740543483,1,pi5
1.482211110863758,-0.49156113740543483,1,pi5
1.0473008188029151,-0.0995948889294204,1,pi5
-0.8373104467940697,-0.49156113740543483,1,pi5
0.3224503320348441,0.4883544837846012,1,pi5
0.3224503320348441,-1.0795105101194564,1,pi5
0.6123905267420725,0.4883544837846012,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
-1.4171908362085266,1.8602363534506516,1,pi5
2.7869419870462857,-1.471476758595471,1,pi5
0.3224503320348441,0.4883544837846012,1,pi5
-0.982280544147684,-0.0995948889294204,1,pi5
0.3224503320348441,-1.2754936343574637,1,pi5
1.3372410135101436,-0.2955780131674276,1,pi5
-0.8373104467940697,1.4682701049746374,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
-0.5473702520868413,-0.2955780131674276,1,pi5
3.0768821817535144,-1.6674598828334781,1,pi5
-0.8373104467940697,-0.2955780131674276,1,pi5
-0.25743005737961283,-0.2955780131674276,1,pi5
2.9319120843999,-1.6674598828334781,1,pi5
-0.982280544147684,1.4682701049746374,1,pi5
-0.982280544147684,1.6642532292126444,1,pi5
-0.25743005737961283,-0.6875442616434421,1,pi5
0.17748023468122986,-0.0995948889294204,1,pi5
-1.2722207388549125,1.8602363534506516,1,pi5
0.3224503320348441,-1.0795105101194564,1,pi5
0.6123905267420725,-1.2754936343574637,1,pi5
0.4674204293884583,-1.2754936343574637,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
-1.2722207388549125,1.6642532292126444,1,pi5
-1.2722207388549125,1.8602363534506516,1,pi5
-0.6923403494404555,-0.49156113740543483,1,pi5
1.1922709161565295,0.09638823530858681,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
1.1922709161565295,-0.0995948889294204,1,pi5
0.3224503320348441,0.4883544837846012,1,pi5
-1.2722207388549125,1.8602363534506516,1,pi5
0.3224503320348441,-0.8835273858814492,1,pi5
-0.25743005737961283,1.076303856498623,1,pi5
0.3224503320348441,-1.0795105101194564,1,pi5
-1.2722207388549125,1.8602363534506516,1,pi5
0.03251013732761563,-0.6875442616434421,1,pi5
-1.2722207388549125,1.6642532292126444,1,pi5
0.17748023468122986,-0.6875442616434421,1,pi5
0.17748023468122986,-0.8835273858814492,1,pi5
0.7573606240956867,0.29237135954659405,1,pi5
0.3224503320348441,-0.8835273858814492,1,pi5
0.3224503320348441,0.6843376080226085,1,pi5
-0.25743005737961283,1.076303856498623,1,pi5
1.1922709161565295,-0.0995948889294204,1,pi5
-0.8373104467940697,-0.2955780131674276,1,pi5
-0.8373104467940697,-0.0995948889294204,1,pi5
0.17748023468122986,-0.8835273858814492,1,pi5
-0.982280544147684,-0.0995948889294204,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
0.6123905267420725,0.4883544837846012,1,pi5
-0.982280544147684,-0.0995948889294204,1,pi5
-0.8373104467940697,-0.2955780131674276,1,pi5
0.17748023468122986,-0.0995948889294204,1,pi5
2.062091500278215,-0.6875442616434421,1,pi5
-0.25743005737961283,-0.6875442616434421,1,pi5
-0.40240015473322704,-0.6875442616434421,1,pi5
-0.6923403494404555,-0.2955780131674276,1,pi5
0.4674204293884583,-0.8835273858814492,1,pi5
-0.5473702520868413,1.4682701049746374,1,pi5
-0.5473702520868413,1.076303856498623,1,pi5
0.7573606240956867,-1.2754936343574637,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
-0.6923403494404555,-0.49156113740543483,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
0.7573606240956867,-1.0795105101194564,1,pi5
-1.1272506415012982,1.6642532292126444,1,pi5
1.627181208217372,-0.49156113740543483,1,pi5
-0.5473702520868413,-0.2955780131674276,1,pi5
0.6123905267420725,-1.2754936343574637,1,pi5
1.482211110863758,-0.49156113740543483,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
-0.5473702520868413,-0.6875442616434421,1,pi5
-0.6923403494404555,1.6642532292126444,1,pi5
-0.8373104467940697,-0.2955780131674276,1,pi5
-0.5473702520868413,1.2722869807366302,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
0.3224503320348441,-1.0795105101194564,1,pi5
0.6123905267420725,-1.2754936343574637,1,pi5
0.6123905267420725,0.29237135954659405,1,pi5
0.17748023468122986,-0.0995948889294204,1,pi5
-1.2722207388549125,1.8602363534506516,1,pi5
-1.1272506415012982,-0.0995948889294204,1,pi5
-0.982280544147684,-0.0995948889294204,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
-0.5473702520868413,-0.2955780131674276,1,pi5
2.9319120843999,-1.471476758595471,1,pi5
-0.8373104467940697,-0.49156113740543483,1,pi5
-1.8521011282693693,1.076303856498623,1,pi5
-0.982280544147684,1.4682701049746374,1,pi5
-0.982280544147684,1.6642532292126444,1,pi5
-0.40240015473322704,-0.49156113740543483,1,pi5
0.6123905267420725,-1.2754936343574637,1,pi5
-1.8521011282693693,0.6843376080226085,1,pi5
-0.11245996002599859,1.076303856498623,1,pi5
-1.4171908362085266,1.8602363534506516,1,pi5
-0.8373104467940697,-0.2955780131674276,1,pi5
-0.11245996002599859,-0.8835273858814492,1,pi5
2.207061597631829,-0.6875442616434421,1,pi5
-1.2722207388549125,1.8602363534506516,1,pi5
0.3224503320348441,-1.0795105101194564,1,pi5
-0.8373104467940697,1.6642532292126444,1,pi5
0.3224503320348441,-1.0795105101194564,1,pi5
-1.1272506415012982,1.6642532292126444,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
0.6123905267420725,-0.8835273858814492,1,pi5
1.627181208217372,-0.49156113740543483,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
3.2218522791071287,-1.6674598828334781,1,pi5
0.7573606240956867,-1.2754936343574637,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
-0.8373104467940697,-0.2955780131674276,1,pi5
0.03251013732761563,-0.6875442616434421,1,pi5
0.4674204293884583,0.6843376080226085,1,pi5
-0.11245996002599859,1.076303856498623,1,pi5
0.03251013732761563,-0.8835273858814492,1,pi5
1.0473008188029151,-0.0995948889294204,1,pi5
0.7573606240956867,-1.0795105101194564,1,pi5
0.17748023468122986,-0.0995948889294204,1,pi5
3.0768821817535144,-1.6674598828334781,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
-0.5473702520868413,1.076303856498623,1,pi5
0.03251013732761563,-0.6875442616434421,1,pi5
0.17748023468122986,0.8803207322606157,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
-0.11245996002599859,0.8803207322606157,1,pi5
-1.9970712256229834,0.8803207322606157,1,pi5
0.4674204293884583,-0.8835273858814492,1,pi5
0.7573606240956867,-1.2754936343574637,1,pi5
-0.40240015473322704,-0.6875442616434421,1,pi5
1.0473008188029151,-0.0995948889294204,1,pi5
-0.40240015473322704,-0.6875442616434421,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
-0.40240015473322704,-0.6875442616434421,1,pi5
-0.5473702520868413,-0.2955780131674276,1,pi5
0.3224503320348441,-1.0795105101194564,1,pi5
0.3224503320348441,0.4883544837846012,1,pi5
0.17748023468122986,-0.8835273858814492,1,pi5
-0.982280544147684,-0.0995948889294204,1,pi5
-0.5473702520868413,1.2722869807366302,1,pi5
2.641971889692672,-1.0795105101194564,1,pi5
-0.8373104467940697,-0.49156113740543483,1,pi5
-0.11245996002599859,-0.6875442616434421,1,pi5
-0.6923403494404555,1.6642532292126444,1,pi5
-1.1272506415012982,1.6642532292126444,1,pi5
1.0473008188029151,0.09638823530858681,1,pi5
0.3224503320348441,-1.2754936343574637,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
2.9319120843999,-1.2754936343574637,1,pi5
-1.2722207388549125,1.8602363534506516,1,pi5
-0.8373104467940697,-0.49156113740543483,1,pi5
-0.40240015473322704,1.076303856498623,1,pi5
-0.6923403494404555,-0.49156113740543483,1,pi5
-1.2722207388549125,1.8602363534506516,1,pi5
-0.5473702520868413,1.076303856498623,1,pi5
0.17748023468122986,-0.0995948889294204,1,pi5
0.4674204293884583,0.6843376080226085,1,pi5
0.7573606240956867,-1.0795105101194564,1,pi5
0.03251013732761563,-0.8835273858814492,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
0.17748023468122986,-0.0995948889294204,1,pi5
-0.5473702520868413,1.2722869807366302,1,pi5
-0.5473702520868413,-0.6875442616434421,1,pi5
-0.982280544147684,-0.0995948889294204,1,pi5
-0.11245996002599859,0.8803207322606157,1,pi5
-0.6923403494404555,-0.2955780131674276,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
0.17748023468122986,-0.0995948889294204,1,pi5
-1.2722207388549125,1.8602363534506516,1,pi5
0.7573606240956867,0.29237135954659405,1,pi5
-1.4171908362085266,1.8602363534506516,1,pi5
-0.25743005737961283,1.076303856498623,1,pi5
0.03251013732761563,-0.8835273858814492,1,pi5
0.4674204293884583,-0.8835273858814492,1,pi5
0.3224503320348441,-0.8835273858814492,1,pi5
0.17748023468122986,-0.0995948889294204,1,pi5
-0.982280544147684,-0.0995948889294204,1,pi5
-0.982280544147684,-0.0995948889294204,1,pi5
-0.8373104467940697,1.4682701049746374,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
-0.982280544147684,1.6642532292126444,1,pi5
-0.6923403494404555,-0.2955780131674276,1,pi5
-0.982280544147684,1.6642532292126444,1,pi5
-0.982280544147684,-0.0995948889294204,1,pi5
1.3372410135101436,-0.2955780131674276,1,pi5
0.3224503320348441,0.4883544837846012,1,pi5
-1.4171908362085266,1.8602363534506516,1,pi5
-0.25743005737961283,1.076303856498623,1,pi5
-0.8373104467940697,1.4682701049746374,1,pi5
-0.5473702520868413,1.2722869807366302,1,pi5
-0.8373104467940697,-0.49156113740543483,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
1.0473008188029151,0.09638823530858681,1,pi5
-0.25743005737961283,1.076303856498623,1,pi5
-0.982280544147684,-0.49156113740543483,1,pi5
0.9023307214493009,0.29237135954659405,1,pi5
0.3224503320348441,-1.0795105101194564,1,pi5
-0.25743005737961283,-0.49156113740543483,1,pi5
-0.8373104467940697,-0.49156113740543483,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
-0.8373104467940697,-0.2955780131674276,1,pi5
-1.4171908362085266,1.8602363534506516,1,pi5
-1.1272506415012982,1.6642532292126444,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
1.0473008188029151,-0.0995948889294204,1,pi5
0.9023307214493009,0.29237135954659405,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
-0.982280544147684,-0.0995948889294204,1,pi5
0.3224503320348441,0.4883544837846012,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
2.641971889692672,-1.0795105101194564,1,pi5
0.03251013732761563,-0.6875442616434421,1,pi5
0.17748023468122986,-0.6875442616434421,1,pi5
-1.4171908362085266,1.8602363534506516,1,pi5
1.1922709161565295,0.09638823530858681,1,pi5
0.3224503320348441,0.4883544837846012,1,pi5
-0.982280544147684,-0.0995948889294204,1,pi5
0.3224503320348441,-0.0995948889294204,1,pi5
-0.982280544147684,-0.2955780131674276,1,pi5
-0.25743005737961283,-0.6875442616434421,1,pi5
-1.2722207388549125,1.8602363534506516,1,pi5
-0.8373104467940697,1.4682701049746374,1,pi5
-0.5473702520868413,1.076303856498623,1,pi5
-0.8373104467940697,-0.2955780131674276,1,pi5
-0.40240015473322704,1.2722869807366302,1,pi5
-0.11245996002599859,1.076303856498623,1,pi5
0.4674204293884583,0.6843376080226085,1,pi5
0.3224503320348441,-1.0795105101194564,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
1.1922709161565295,-0.2955780131674276,1,pi5
-0.25743005737961283,-0.6875442616434421,1,pi5
-1.1272506415012982,1.8602363534506516,1,pi5
-0.11245996002599859,-0.6875442616434421,1,pi5
0.4674204293884583,-1.0795105101194564,1,pi5
